channel,spend,metric,mean,lower_5,upper_95
channel_1,1.787855307070707e6,roas,0.518368400367869,0.24430535935187778,0.915900128268107
channel_1,1.787855307070707e6,mroas,0.5156717568747757,0.2442726686200372,0.9087343794188657
channel_1,1.787855307070707e6,cpa,2.281723400402744,1.0918230076571316,4.093240280676983
channel_1,1.787855307070707e6,mcpa,2.2891344270568017,1.1004324985256857,4.093787923040155
channel_1,2.043263208080808e6,roas,0.5179608172857039,0.2443004063993369,0.9143221988395586
channel_1,2.043263208080808e6,mroas,0.514470142350343,0.24425781379809178,0.9027612414899241
channel_1,2.043263208080808e6,cpa,2.282837741675348,1.0937077703936853,4.093323243867167
channel_1,2.043263208080808e6,mcpa,2.2924856465697205,1.1077133307183504,4.094036824515151
channel_1,2.298671109090909e6,roas,0.517502120808419,0.24429479367325868,0.9127241293531414
channel_1,2.298671109090909e6,mroas,0.5131239676048388,0.24424098143276207,0.8987176751310441
channel_1,2.298671109090909e6,cpa,2.284096718043816,1.0956232872037204,4.09341726264395
channel_1,2.298671109090909e6,mcpa,2.2962748123164483,1.1126978568965131,4.09431889885053
channel_1,2.55407901010101e6,roas,0.5169934473495309,0.24428852140602192,0.9116463507972565
channel_1,2.55407901010101e6,mroas,0.5116386011394399,0.24422217268517443,0.8953599216496078
channel_1,2.55407901010101e6,cpa,2.2854989120754197,1.0969187386156043,4.093522334694179
channel_1,2.55407901010101e6,mcpa,2.30049869442439,1.1168707754605758,4.094634140797456
channel_1,2.809486911111111e6,roas,0.5164360263231499,0.24428158985724335,0.9104626896621957
channel_1,2.809486911111111e6,mroas,0.5100197776108084,0.24420138885235562,0.8921390871192161
channel_1,2.809486911111111e6,cpa,2.2870427734708145,1.0983449983206552,4.093638457433374
channel_1,2.809486911111111e6,mcpa,2.3051537397908075,1.1209027746520777,4.094982544490853
channel_1,3.064894812121212e6,roas,0.5158311690597437,0.2442739993137442,0.9091324363718701
channel_1,3.064894812121212e6,mroas,0.5082735298047121,0.2441786313669945,0.8894004126708526
channel_1,3.064894812121212e6,cpa,2.288726628749526,1.0999516875664659,4.093765628005994
channel_1,3.064894812121212e6,mcpa,2.3102360889681206,1.1243537280045597,4.095364103449916
channel_1,3.320302713131313e6,roas,0.5151802576280058,0.24426575008951276,0.9075445490749862
channel_1,3.320302713131313e6,mroas,0.5064061219103909,0.2440714726644926,0.8864508404836685
channel_1,3.320302713131313e6,cpa,2.2905486912359,1.1018745018635918,4.093903843285742
channel_1,3.320302713131313e6,mcpa,2.31574159388954,1.1280944610850936,4.09716169367769
channel_1,3.575710614141414e6,roas,0.5144847337526934,0.24425684252566401,0.9040531380650931
channel_1,3.575710614141414e6,mroas,0.5044239853774692,0.243731496896755,0.883283833028735
channel_1,3.575710614141414e6,cpa,2.292507071204639,1.1061299262170499,4.094053099875888
channel_1,3.575710614141414e6,mcpa,2.3216658362333065,1.1321389451503097,4.102875753513281
channel_1,3.831118515151515e6,roas,0.5137460879946006,0.24424727699039583,0.9000650675952424
channel_1,3.831118515151515e6,mroas,0.502333658393927,0.2434852369063725,0.8744680966364955
channel_1,3.831118515151515e6,cpa,2.294599786056582,1.1110321047500775,4.094213394109618
channel_1,3.831118515151515e6,mcpa,2.3280041462327943,1.143554206106298,4.107025240447682
channel_1,4.086526416161616e6,roas,0.5129658493328476,0.2442370538789411,0.898290450279078
channel_1,4.086526416161616e6,mroas,0.5001417297756634,0.24346009604215546,0.8687929395517008
channel_1,4.086526416161616e6,cpa,2.296824770408957,1.1132270586088326,4.094384722050427
channel_1,4.086526416161616e6,mcpa,2.3347516217515696,1.151022245452581,4.107450231585064
channel_1,4.341934317171717e6,roas,0.5121455752629611,0.24422617361351717,0.8964208196708142
channel_1,4.341934317171717e6,mroas,0.4978547878193864,0.24343343152979405,0.8628108266605643
channel_1,4.341934317171717e6,cpa,2.2991798859990533,1.1155489324731398,4.094567079492514
channel_1,4.341934317171717e6,mcpa,2.341903147456626,1.159002648991018,4.107902244154974
channel_1,4.597342218181818e6,roas,0.5112868424980185,0.2442146366432712,0.8944593957289126
channel_1,4.597342218181818e6,mroas,0.49547937445135026,0.24340526100121743,0.8571178810591148
channel_1,4.597342218181818e6,cpa,2.3016629313154486,1.117995237476627,4.094760461961233
channel_1,4.597342218181818e6,mcpa,2.3494534139385066,1.1667007266310274,4.108381205017583
channel_1,4.852750119191919e6,roas,0.5103912383354231,0.24420244344422246,0.8925187642658451
channel_1,4.852750119191919e6,mroas,0.4930219448118084,0.2433756029221054,0.8490207213913019
channel_1,4.852750119191919e6,cpa,2.304271650885971,1.1204261224597003,4.0949648647135435
channel_1,4.852750119191919e6,mcpa,2.357396936643231,1.177828462710443,4.108887037003996
channel_1,5.10815802020202e6,roas,0.5094603527293975,0.24418959451920114,0.8910239832619157
channel_1,5.10815802020202e6,mroas,0.49048883225263995,0.2433629485665018,0.8436595292696712
channel_1,5.10815802020202e6,cpa,2.3070037441659865,1.1223054096000746,4.095180282738517
channel_1,5.10815802020202e6,mcpa,2.365728074497315,1.1853128396848434,4.1091023319379465
channel_1,5.363565921212121e6,roas,0.5084957710894438,0.24417609039778362,0.8894662709144684
channel_1,5.363565921212121e6,mroas,0.4878862185945855,0.2433552517491169,0.8389219870097814
channel_1,5.363565921212121e6,cpa,2.3098568739840224,1.1242705852158634,4.095406710757848
channel_1,5.363565921212121e6,mcpa,2.374441048123184,1.1920059498966553,4.109232576815969
channel_1,5.618973822222222e6,roas,0.507499067808051,0.24416193163622485,0.8878474335760265
channel_1,5.618973822222222e6,mroas,0.485220109389874,0.24334718043752737,0.8316169561097132
channel_1,5.618973822222222e6,cpa,2.312828674513944,1.1263202327812822,4.095644143226398
channel_1,5.618973822222222e6,mcpa,2.383529957557728,1.2024772209904468,4.109369170834428
channel_1,5.874381723232323e6,roas,0.5064718005068726,0.24400517860213902,0.8861693114857574
channel_1,5.874381723232323e6,mroas,0.48249631386336783,0.24333873476860687,0.824100523354994
channel_1,5.874381723232323e6,cpa,2.3159167587537706,1.1284529008162114,4.098274602309018
channel_1,5.874381723232323e6,mcpa,2.3929887994011017,1.213445378987157,4.109512113384076
channel_1,6.129789624242424e6,roas,0.5054155049793273,0.24381193739657542,0.8844337731571946
channel_1,6.129789624242424e6,mroas,0.4797204291573308,0.24313743552419104,0.8192684185437225
channel_1,6.129789624242424e6,cpa,2.3191187255006684,1.1306671065891167,4.101522257302935
channel_1,6.129789624242424e6,mcpa,2.4028114833364915,1.2206015101732093,4.112912129781334
channel_1,6.385197525252525e6,roas,0.5043316907989093,0.2436112756635304,0.8826427098926162
channel_1,6.385197525252525e6,mroas,0.47689782847793355,0.24284316122183652,0.8144853295359437
channel_1,6.385197525252525e6,cpa,2.322432165819718,1.1329613397733154,4.104900355577311
channel_1,6.385197525252525e6,mcpa,2.412991847973588,1.227769201713153,4.11789289420982
channel_1,6.640605426262626e6,roas,0.5032218375561432,0.24348711087200878,0.8807936465470079
channel_1,6.640605426262626e6,mroas,0.4740336527316294,0.24253789221549396,0.8078391552410912
channel_1,6.640605426262626e6,cpa,2.3258546690108126,1.135339712638873,4.1069936037729216
channel_1,6.640605426262626e6,mcpa,2.4235236759799603,1.2378706751025794,4.123073049273238
channel_1,6.896013327272727e6,roas,0.5020873916828144,0.24347306882896919,0.8763107865333968
channel_1,6.896013327272727e6,mroas,0.4711328052431857,0.24222174462021417,0.8010988764110221
channel_1,6.896013327272727e6,cpa,2.3293838280835444,1.1411480775243426,4.107230771995605
channel_1,6.896013327272727e6,mcpa,2.4344007084742216,1.2482872140676307,4.128452135764383
channel_1,7.151421228282828e6,roas,0.5009297638195034,0.24345854915374635,0.871468032373475
channel_1,7.151421228282828e6,mroas,0.46819994916088686,0.24180478284035914,0.7942172115840739
channel_1,7.151421228282828e6,cpa,2.3330172447543176,1.147490366071893,4.107476382590588
channel_1,7.151421228282828e6,mcpa,2.4456166586639685,1.2591041704076706,4.135568873584842
channel_1,7.406829129292929e6,roas,0.4997503266813021,0.24344355718264715,0.8677091012892946
channel_1,7.406829129292929e6,mroas,0.46523950717551893,0.2411992226271769,0.7865924085338434
channel_1,7.406829129292929e6,cpa,2.336752533983366,1.1524612043081983,4.107730382850487
channel_1,7.406829129292929e6,mcpa,2.4571652247192746,1.2713064605400535,4.145950350066296
channel_1,7.66223703030303e6,roas,0.49855041337657113,0.2434280983671742,0.8647764457585336
channel_1,7.66223703030303e6,mroas,0.46225566320573297,0.24109060322581566,0.7742521209366493
channel_1,7.66223703030303e6,cpa,2.3405873280718077,1.1563683926656485,4.107992718772466
channel_1,7.66223703030303e6,mcpa,2.4690401018792074,1.291572535871543,4.147819339005167
channel_1,7.917644931313131e6,roas,0.4973313161344912,0.24341217826709544,0.8609420592661589
channel_1,7.917644931313131e6,mroas,0.4592523657311474,0.24079085407153922,0.7620940921679127
channel_1,7.917644931313131e6,cpa,2.3445192803407133,1.1615184177800235,4.108263335114219
channel_1,7.917644931313131e6,mcpa,2.4812349937951708,1.3121873623531906,4.152984801301479
channel_1,8.173052832323232e6,roas,0.4960942853987321,0.24339580254350082,0.8585417538399722
channel_1,8.173052832323232e6,mroas,0.4562333324847783,0.2403899882790584,0.7526153800324793
channel_1,8.173052832323232e6,cpa,2.3485460684152764,1.1647657295149054,4.1085421754503155
channel_1,8.173052832323232e6,mcpa,2.4937436231195744,1.3287126791944401,4.1599124726813885
channel_1,8.428460733333332e6,roas,0.49484052924662986,0.24337897695185975,0.8560242771981673
channel_1,8.428460733333332e6,mroas,0.4532020562465649,0.2386890105086314,0.7442477177519364
channel_1,8.428460733333332e6,cpa,2.352665397137769,1.1681911682750605,4.1088291822287655
channel_1,8.428460733333332e6,mcpa,2.506559741353039,1.3436424648173335,4.189552032263745
channel_1,8.683868634343434e6,roas,0.49357121309566343,0.2433657961396499,0.8522823356334871
channel_1,8.683868634343434e6,mroas,0.45016181150926177,0.23857886118765412,0.7359106086251647
channel_1,8.683868634343434e6,cpa,2.356875001133205,1.1733201551124441,4.109054145811912
channel_1,8.683868634343434e6,mcpa,2.5196771379668137,1.358860820088639,4.191488698995945
channel_1,8.939276535353536e6,roas,0.4922874596616374,0.24336148198646484,0.8482256811123052
channel_1,8.939276535353536e6,mroas,0.44711566181600576,0.23759824242967623,0.7274939787533257
channel_1,8.939276535353536e6,cpa,2.3611726470513714,1.178931812368121,4.109127145519417
channel_1,8.939276535353536e6,mcpa,2.5330896488201575,1.3745818353544337,4.208786558118032
channel_1,9.194684436363636e6,roas,0.49099034913568257,0.24335704331230892,0.8441461687710742
channel_1,9.194684436363636e6,mroas,0.4440664675950639,0.23623089507130263,0.7198175851126495
channel_1,9.194684436363636e6,cpa,2.365556135508541,1.1846296704435864,4.109202255878513
channel_1,9.194684436363636e6,mcpa,2.546791163895064,1.3892410810979585,4.2331525989537315
channel_1,9.450092337373737e6,roas,0.48968091954993065,0.24335248016215186,0.8407871622282997
channel_1,9.450092337373737e6,mroas,0.4410168943414671,0.23539164296785814,0.7124687910686572
channel_1,9.450092337373737e6,cpa,2.3700233027514335,1.1893625105464138,4.109279476438057
channel_1,9.450092337373737e6,mcpa,2.5607756343724217,1.4035709474909515,4.248269379411586
channel_1,9.705500238383839e6,roas,0.48836016730440795,0.24334779258220313,0.8383230750931024
channel_1,9.705500238383839e6,mroas,0.4379694210171861,0.23462913837427038,0.7080727600205607
channel_1,9.705500238383839e6,cpa,2.37457202206521,1.192858096781097,4.109358806734404
channel_1,9.705500238383839e6,mcpa,2.575037079075351,1.412284244556982,4.262070935214227
channel_1,9.960908139393939e6,roas,0.48702904783030276,0.24334298061990856,0.8358129008873255
channel_1,9.960908139393939e6,mroas,0.4349263485612652,0.23385368674694723,0.7003870823531595
channel_1,9.960908139393939e6,cpa,2.3792002049463274,1.1964402278289088,4.109440246291459
channel_1,9.960908139393939e6,mcpa,2.5895695903066103,1.4277822176701795,4.276199544009364
channel_1,1.021631604040404e7,roas,0.4856884763672509,0.2433380443239489,0.8332694726102571
channel_1,1.021631604040404e7,mroas,0.4318898084189822,0.23306575443815958,0.6952474263263811
channel_1,1.021631604040404e7,cpa,2.3839058020600867,1.2000919846390425,4.109523794620668
channel_1,1.021631604040404e7,mcpa,2.6043673391076183,1.438336864487428,4.290652258760047
channel_1,1.0471723941414142e7,roas,0.48433932883462855,0.2432834666459022,0.8301038699877094
channel_1,1.0471723941414142e7,mroas,0.42886177101469,0.23226580732714602,0.6902577000876371
channel_1,1.0471723941414142e7,cpa,2.3886868040015914,1.2046685560061672,4.110445195425466
channel_1,1.0471723941414142e7,mcpa,2.619424579967023,1.4487349996140402,4.305426090221591
channel_1,1.0727131842424242e7,roas,0.4829824427790337,0.24312187104034952,0.8265045188887181
channel_1,1.0727131842424242e7,mroas,0.4258440541066556,0.23145648284464418,0.6852456449553228
channel_1,1.0727131842424242e7,cpa,2.393541241877786,1.2099150075558707,4.113175325048872
channel_1,1.0727131842424242e7,mcpa,2.634735655007023,1.4593331474037847,4.320476896552371
channel_1,1.0982539743434343e7,roas,0.48161861838216474,0.24295691514296483,0.8228658744632719
channel_1,1.0982539743434343e7,mroas,0.42283833097412665,0.23065633757310555,0.6799751768647232
channel_1,1.0982539743434343e7,cpa,2.3984671877271277,1.2152653189601268,4.115966125505651
channel_1,1.0982539743434343e7,mcpa,2.6502949976754957,1.470642069816029,4.335457727328067
channel_1,1.1237947644444443e7,roas,0.48024861951517434,0.24278863365421466,0.8192212498529978
channel_1,1.1237947644444443e7,mroas,0.41984613839715734,0.2298458997975467,0.673864153688144
channel_1,1.1237947644444443e7,cpa,2.403462754792361,1.2206721008672565,4.118817257675851
channel_1,1.1237947644444443e7,mcpa,2.666097135971774,1.4839786905876824,4.350741328198259
channel_1,1.1493355545454545e7,roas,0.4788731748272755,0.24261706172306177,0.8155735834134008
channel_1,1.1493355545454545e7,mroas,0.41686888439862,0.2294364550291543,0.6649991110988117
channel_1,1.1493355545454545e7,cpa,2.408526097660809,1.2261318148999383,4.1217283773218245
channel_1,1.1493355545454545e7,mcpa,2.6821366952332744,1.503763575770927,4.358506098081367
channel_1,1.1748763446464647e7,roas,0.47749297885793274,0.24244223492628583,0.8129613467583355
channel_1,1.1748763446464647e7,mroas,0.4139078557253525,0.2292467790916177,0.6575045854637945
channel_1,1.1748763446464647e7,cpa,2.4136554122855634,1.2300713461648722,4.124699135253534
channel_1,1.1748763446464647e7,mcpa,2.698408400509828,1.5209020344855069,4.3621168499644485
channel_1,1.2004171347474746e7,roas,0.47610869316336385,0.24226418924781845,0.8105657903884498
channel_1,1.2004171347474746e7,mroas,0.410964225051841,0.22905368598110984,0.6506411180772033
channel_1,1.2004171347474746e7,cpa,2.4188489358999665,1.2337063902271495,4.127729177494232
channel_1,1.2004171347474746e7,mcpa,2.7149070785517493,1.5369456686584924,4.365802874019555
channel_1,1.2259579248484848e7,roas,0.4747209474493456,0.24208296105811103,0.8081548650311615
channel_1,1.2259579248484848e7,mroas,0.4080390578952655,0.2288572150658533,0.645134266288003
channel_1,1.2259579248484848e7,cpa,2.4241049468368523,1.237386652783671,4.130818145446411
channel_1,1.2259579248484848e7,mcpa,2.7316276594368025,1.5500649798123836,4.369563929349898
channel_1,1.251498714949495e7,roas,0.47333034070344154,0.24189858709355974,0.805650010537639
channel_1,1.251498714949495e7,mroas,0.40513331923525203,0.22865837064035036,0.6390828607642107
channel_1,1.251498714949495e7,cpa,2.4294217642630844,1.2412337708632826,4.133965676057819
channel_1,1.251498714949495e7,mcpa,2.7485651778604665,1.5647428451129342,4.3733807967975205
channel_1,1.277039505050505e7,roas,0.4719374423207819,0.24166044418094823,0.8024474553527277
channel_1,1.277039505050505e7,mroas,0.40224787983544713,0.22847889637192506,0.63308034896987
channel_1,1.277039505050505e7,cpa,2.4347977478391156,1.2461875954719588,4.138038497186421
channel_1,1.277039505050505e7,mcpa,2.7657147741129595,1.5795797993986742,4.3768235355832
channel_1,1.3025802951515151e7,roas,0.47054279321842213,0.24133241375559952,0.7992440162745336
channel_1,1.3025802951515151e7,mroas,0.3993835222671293,0.2283083626342044,0.6271292861375621
channel_1,1.3025802951515151e7,cpa,2.440231297312476,1.2511826347089374,4.143662332367426
channel_1,1.3025802951515151e7,mcpa,2.7830716947655594,1.59457041326009,4.3800934698929614
channel_1,1.3281210852525253e7,roas,0.4691469069341029,0.24111376205768995,0.7960411191942083
channel_1,1.3281210852525253e7,mroas,0.3965409466376254,0.22796060557526873,0.6212319799053936
channel_1,1.3281210852525253e7,cpa,2.4457208520533618,1.2562171496103296,4.147419891997353
channel_1,1.3281210852525253e7,mcpa,2.8006312930875836,1.6097093681422896,4.386770853446381
channel_1,1.3536618753535353e7,roas,0.4677502707059393,0.24107396879344534,0.7928401145702977
channel_1,1.3536618753535353e7,mroas,0.3937207760283117,0.22537534058635522,0.6153895856815959
channel_1,1.3536618753535353e7,cpa,2.4512648905397794,1.2612894567035675,4.148105142660528
channel_1,1.3536618753535353e7,mcpa,2.818389029214603,1.624993836345081,4.437046197878527
channel_1,1.3792026654545454e7,roas,0.46635334653018473,0.24089143269149416,0.7896422797330644
channel_1,1.3792026654545454e7,mroas,0.3909235616485976,0.22422143468385833,0.6095382585908722
channel_1,1.3792026654545454e7,cpa,2.456861929799068,1.2663979272334436,4.151249064216745
channel_1,1.3792026654545454e7,mcpa,2.8363404700874484,1.6405923153685582,4.45988713624623
channel_1,1.4047434555555556e7,roas,0.4649565721947632,0.24067215612311646,0.7864488212388643
channel_1,1.4047434555555556e7,mroas,0.3881497877135499,0.2239631428522059,0.6037491550337422
channel_1,1.4047434555555556e7,cpa,2.4625105248120103,1.2715409863039457,4.155031997973933
channel_1,1.4047434555555556e7,mcpa,2.854481289180603,1.6563225273601003,4.465050354031924
channel_1,1.4302842456565656e7,roas,0.46356036228673353,0.24044982973657142,0.7832608772581272
channel_1,1.4302842456565656e7,mroas,0.3853998760538142,0.22373160096638386,0.5980236492530281
channel_1,1.4302842456565656e7,cpa,2.4682092678851753,1.2767171119473948,4.158874741408402
channel_1,1.4302842456565656e7,mcpa,2.8728072660373143,1.6721795405555844,4.469683722186788
channel_1,1.4558250357575757e7,roas,0.4621651091722737,0.2402244979941518,0.7800795199822215
channel_1,1.4558250357575757e7,mroas,0.3826741904671408,0.2221917211364953,0.593398260953955
channel_1,1.4558250357575757e7,cpa,2.473956787996616,1.28192483413148,4.1627768396981235
channel_1,1.4558250357575757e7,mcpa,2.8913142856281806,1.685211239704635,4.500640218890715
channel_1,1.4813658258585857e7,roas,0.4607711839481269,0.23999620550469614,0.7769057580360563
channel_1,1.4813658258585857e7,mroas,0.37997304082132594,0.21931219490581005,0.5900200725097806
channel_1,1.4813658258585857e7,cpa,2.479751750119564,1.2871627337139626,4.166737835153109
channel_1,1.4813658258585857e7,mcpa,2.909998337548976,1.694857669938433,4.559710120679919
channel_1,1.5069066159595959e7,roas,0.459378937363767,0.2397739679970517,0.7737405388847961
channel_1,1.5069066159595959e7,mroas,0.3772966869187298,0.21854291568482798,0.5847324019967889
channel_1,1.5069066159595959e7,cpa,2.485592854528341,1.29242944135398,4.17059960152405
channel_1,1.5069066159595959e7,mcpa,2.9288555150722497,1.7101840039245622,4.575766299960304
channel_1,1.532447406060606e7,roas,0.4579887007138136,0.2395565620397228,0.7705807969955614
channel_1,1.532447406060606e7,mroas,0.37464534213263945,0.21783839520090614,0.5785393759965135
channel_1,1.532447406060606e7,cpa,2.4914788360902493,1.2977301550532614,4.174383163790671
channel_1,1.532447406060606e7,mcpa,2.947882014066914,1.7284908701783297,4.59056115084635
channel_1,1.557988196161616e7,roas,0.45660078670045134,0.23933645794244385,0.7674029234959662
channel_1,1.557988196161616e7,mroas,0.3720191768258566,0.21712826696223048,0.5723997043679301
channel_1,1.557988196161616e7,cpa,2.4974084635468854,1.3031043258899178,4.178220915278506
channel_1,1.557988196161616e7,mcpa,2.967074131798606,1.7470311763989008,4.605572855274437
channel_1,1.5835289862626262e7,roas,0.45521549026581504,0.2391136954503366,0.7642366703326696
channel_1,1.5835289862626262e7,mroas,0.36941832156178656,0.21638926574783987,0.5663646592639328
channel_1,1.5835289862626262e7,cpa,2.503380538787921,1.3085032949584043,4.1821124492647455
channel_1,1.5835289862626262e7,mcpa,2.9864282656232355,1.765647407442748,4.621301585199388
channel_1,1.6090697763636364e7,roas,0.453833089394462,0.23861841905850845,0.7610827635018128
channel_1,1.6090697763636364e7,mroas,0.36684287011819366,0.2155048973861229,0.5621903700993168
channel_1,1.6090697763636364e7,cpa,2.5093938961201334,1.3139258710397148,4.1907914464476566
channel_1,1.6090697763636364e7,mcpa,3.005940911585192,1.7787569019923044,4.640271563927131
channel_1,1.6346105664646463e7,roas,0.4524538458862019,0.23835353551333827,0.757941878578717
channel_1,1.6346105664646463e7,mroas,0.36429288231359136,0.21482771675566853,0.5574449652316545
channel_1,1.6346105664646463e7,cpa,2.5154474015341215,1.3193709077864852,4.195450622099168
channel_1,1.6346105664646463e7,mcpa,3.025608662931021,1.7938998211559607,4.654905401956492
channel_1,1.6601513565656565e7,roas,0.451078006099666,0.23825749877518382,0.7548146429857594
channel_1,1.6601513565656565e7,mroas,0.36176838665598815,0.21410266271503783,0.5536386371690726
channel_1,1.6601513565656565e7,cpa,2.5215399519709285,1.324837302476787,4.197150018754556
channel_1,1.6601513565656565e7,mcpa,3.045428208548588,1.8062337521509266,4.670661809404856
channel_1,1.6856921466666665e7,roas,0.4497058016671045,0.2380686629363162,0.7516620639068902
channel_1,1.6856921466666665e7,mroas,0.3592693828234536,0.21292807476715767,0.5505553910567351
channel_1,1.6856921466666665e7,cpa,2.527670474590506,1.330392537021088,4.2004903775082765
channel_1,1.6856921466666665e7,mcpa,3.065396331340999,1.8163489306682492,4.696421555668041
channel_1,1.711232936767677e7,roas,0.44833745018097304,0.23781574465561128,0.7484927655432367
channel_1,1.711232936767677e7,mroas,0.3567958439856066,0.21255629577051247,0.5474747765840745
channel_1,1.711232936767677e7,cpa,2.533837926043772,1.336023498231327,4.2049604713459034
channel_1,1.711232936767677e7,mcpa,3.0855099065442326,1.8265692768335098,4.704648005523982
channel_1,1.736773726868687e7,roas,0.4469731558529427,0.23756031510699194,0.7453406829004718
channel_1,1.736773726868687e7,mroas,0.3543477189748334,0.2117370434733154,0.5451538542027744
channel_1,1.736773726868687e7,cpa,2.5400412917497808,1.3416717866537893,4.209484768715405
channel_1,1.736773726868687e7,mcpa,3.1057658999965936,1.8343448504500648,4.722873463082105
channel_1,1.7623145169696968e7,roas,0.44561311014601257,0.23730241914215555,0.7422062178714252
channel_1,1.7623145169696968e7,mroas,0.3519249343157009,0.21091501425128176,0.541837611009191
channel_1,1.7623145169696968e7,cpa,2.5462795851793634,1.3473364787307303,4.214062792475344
channel_1,1.7623145169696968e7,mcpa,3.126161366367498,1.845571784893351,4.741313973879745
channel_1,1.787855307070707e7,roas,0.4442574923804501,0.23699570319577615,0.7390897355866167
channel_1,1.787855307070707e7,mroas,0.3495273961206694,0.21009041804651424,0.5380790469980724
channel_1,1.787855307070707e7,cpa,2.5525518471464066,1.3530166888385409,4.219518918422778
channel_1,1.787855307070707e7,mcpa,3.1466934473526034,1.8584630036830785,4.759967704152322
channel_1,1.813396097171717e7,roas,0.4429064703143127,0.23595053505028188,0.7359915663668297
channel_1,1.813396097171717e7,mroas,0.3471549918598351,0.20929682798142465,0.5338503271599564
channel_1,1.813396097171717e7,cpa,2.5588571451078113,1.3587115680088924,4.238196769349321
channel_1,1.813396097171717e7,mcpa,3.1673593698419737,1.8731847663771262,4.7780330629353
channel_1,1.838936887272727e7,roas,0.44156020069932195,0.2349122210314674,0.7329120075979445
channel_1,1.838936887272727e7,mroas,0.34480759201210404,0.20850603512747568,0.5320898438366368
channel_1,1.838936887272727e7,cpa,2.565194572473014,1.364420302675944,4.256919879055012
channel_1,1.838936887272727e7,mcpa,3.1881564440672077,1.8793818724572422,4.796166087940639
channel_1,1.8644776773737375e7,roas,0.4402188298128824,0.2338808249362695,0.7292666334705633
channel_1,1.8644776773737375e7,mroas,0.3424850516048402,0.20650835496646522,0.5289629480354726
channel_1,1.8644776773737375e7,cpa,2.5715632479238324,1.3712406296533737,4.275685961072612
channel_1,1.8644776773737375e7,mcpa,3.209082061733129,1.890491583242606,4.842509908005581
channel_1,1.8900184674747474e7,roas,0.4388824939670386,0.23285640113331108,0.7252070796644142
channel_1,1.8900184674747474e7,mroas,0.34018721164867594,0.20450927142178896,0.5248145899656187
channel_1,1.8900184674747474e7,cpa,2.5779623147452995,1.378916882931868,4.294492833869126
channel_1,1.8900184674747474e7,mcpa,3.230133694139182,1.9054353494510685,4.889804073034284
channel_1,1.9155592575757574e7,roas,0.43755131999517016,0.23204057798467095,0.7211942735751891
channel_1,1.9155592575757574e7,mroas,0.33791390047383185,0.20254358318850108,0.5207068058973963
channel_1,1.9155592575757574e7,cpa,2.584390940168018,1.3865899829392208,4.3095912490018655
channel_1,1.9155592575757574e7,mcpa,3.251308890295365,1.920468471924564,4.9372307249799245
channel_1,1.9411000476767678e7,roas,0.43622542571721745,0.23159052343079642,0.7172275888767068
channel_1,1.9411000476767678e7,mroas,0.33566493497397076,0.20061067681816058,0.5166398504425278
channel_1,1.9411000476767678e7,cpa,2.5908483147225057,1.3942595779384597,4.317968723150832
channel_1,1.9411000476767678e7,mcpa,3.2726052750370367,1.935588546208984,4.984784653355163
