channel,spend,metric,mean,lower_5,upper_95
channel_1,4.852750119191919e6,cpa,5857.028704037107,4967.50104007541,6944.6939364311875
channel_1,4.852750119191919e6,mcpa,5.85749917912941e6,230998.95722166356,3.18739351584111e7
channel_1,5.10815802020202e6,roas,0.00016419440201650583,0.00013679508540704555,0.00019124304874171215
channel_1,5.10815802020202e6,mroas,1.904090135431683e-7,0.0,2.084133851195311e-6
channel_1,5.10815802020202e6,cpa,6164.90519438933,5228.948463237271,7310.204143611775
channel_1,5.10815802020202e6,mcpa,6.557031666421665e6,248195.8172638991,4.062795187896927e7
channel_1,5.363565921212121e6,roas,0.00015638435183571486,0.00013028103372099577,0.00018213623689686872
channel_1,5.363565921212121e6,mroas,1.7701713393515967e-7,0.0,1.862666426177219e-6
channel_1,5.363565921212121e6,cpa,6472.772478225823,5490.395886399134,7675.714350792364
channel_1,5.363565921212121e6,mcpa,6.5099753460545195e6,266430.805497647,4.078025115444375e7
channel_1,5.618973822222222e6,roas,0.00014928373066354483,0.0001243591685518596,0.00017385731703792017
channel_1,5.618973822222222e6,mroas,1.6498201966521704e-7,0.0,1.6610731201998635e-6
channel_1,5.618973822222222e6,cpa,6780.631575512837,5751.843309560997,8041.224557972952
channel_1,5.618973822222222e6,mcpa,5.706179168006214e6,280603.1229353752,3.245843540945747e7
channel_1,5.874381723232323e6,roas,0.00014280005880823227,0.0001189522481800396,0.00016629830325366274
channel_1,5.874381723232323e6,mroas,1.5411686879784008e-7,0.0,1.4827997379014567e-6
channel_1,5.874381723232323e6,cpa,7088.483389028199,6013.290732722861,8406.734765153542
channel_1,5.874381723232323e6,mcpa,4.342440476430303e6,294010.307793321,2.894751815936802e7
channel_1,6.129789624242424e6,roas,0.0001368562628473159,0.00011399590450587129,0.00015936920728476013
channel_1,6.129789624242424e6,mroas,1.4426785339672856e-7,0.0,1.324796917344077e-6
channel_1,6.129789624242424e6,cpa,7396.328719673021,6274.738155884725,8772.24497233413
channel_1,6.129789624242424e6,mcpa,5.794178683684513e6,307317.71556999796,3.9486628820642665e7
channel_1,6.385197525252525e6,roas,0.00013138759553184544,0.00010943606832563644,0.00015299443899336972
channel_1,6.385197525252525e6,mroas,1.3530708032821516e-7,0.0,1.1844932491556247e-6
channel_1,6.385197525252525e6,cpa,7704.1682794665385,6536.185579046588,9137.75517951472
channel_1,6.385197525252525e6,mcpa,3.7023008051192346e6,312100.55869968166,1.6723465840922236e7
channel_1,6.640605426262626e6,roas,0.0001263392662498553,0.00010522698877465041,0.0001471100374936247
channel_1,6.640605426262626e6,mroas,1.271272830514534e-7,0.0,1.0597043860602994e-6
channel_1,6.640605426262626e6,cpa,8012.002702636117,6797.633002208452,9503.265386695308
channel_1,6.640605426262626e6,mcpa,2.9783873507346474e6,319146.38993414707,1.9638887226071335e7
channel_1,6.896013327272727e6,roas,0.0001216645978837866,0.0001013296928941078,0.00014166151758645344
channel_1,6.896013327272727e6,mroas,1.1963776993098928e-7,0.0,9.485621494152356e-7
channel_1,6.896013327272727e6,cpa,8319.832555128403,7059.080425370315,9868.775593875896
channel_1,6.896013327272727e6,mcpa,3.742775228874979e6,328431.3115792138,2.5301645933020256e7
channel_1,7.151421228282828e6,roas,0.00011732357850128931,9.771077529074682e-5,0.00013660217767265154
channel_1,7.151421228282828e6,mroas,1.1276129671095275e-7,0.0,8.494588345625078e-7
channel_1,7.151421228282828e6,cpa,8627.658342802493,7320.527848532179,10234.285801056485
channel_1,7.151421228282828e6,mcpa,2.9977813846127116e6,336574.1123498168,1.1337024783505723e7
channel_1,7.406829129292929e6,roas,0.00011328171260191933,9.434143821175556e-5,0.0001318917577529049
channel_1,7.406829129292929e6,mroas,1.0643162699059584e-7,0.0,7.61003133878821e-7
channel_1,7.406829129292929e6,cpa,8935.480518515584,7581.975271694042,10599.796008237072
channel_1,7.406829129292929e6,mcpa,3.683336081519151e6,347050.05612227507,1.4112152047680702e7
channel_1,7.66223703030303e6,roas,0.00010950910204300272,9.119672360469703e-5,0.00012750502782247483
channel_1,7.66223703030303e6,mroas,1.0059161066412764e-7,0.0,6.819849862244974e-7
channel_1,7.66223703030303e6,cpa,9243.299488272385,7842.828284967515,10965.306215417664
channel_1,7.66223703030303e6,mcpa,4.545017612920455e6,357886.1052127166,1.759116899983121e7
channel_1,7.917644931313131e6,roas,0.0001059797047960319,8.825489381099712e-5,0.00012344636428555009
channel_1,7.917644931313131e6,mroas,9.519165638968641e-8,0.0,6.113473198453989e-7
channel_1,7.917644931313131e6,cpa,9551.115616578676,8100.684170952847,11330.816422598253
channel_1,7.917644931313131e6,mcpa,1.914441697390374e6,366384.323690504,8.157889237211775e6
channel_1,8.173052832323232e6,roas,0.00010267073264383941,8.549692837940346e-5,0.00011963793853192699
channel_1,8.173052832323232e6,mroas,9.018850672786168e-8,0.0,5.48163147128737e-7
channel_1,8.173052832323232e6,cpa,9858.929231114851,8358.552581831933,11696.32662977884
channel_1,8.173052832323232e6,mcpa,2.19183942290102e6,378264.97108517855,9.624075271984965e6
channel_1,8.428460733333332e6,roas,9.956215835425592e-5,8.29061123679064e-5,0.00011601539889780642
channel_1,8.428460733333332e6,mroas,8.554424789662034e-8,0.0,4.916168384747718e-7
channel_1,8.428460733333332e6,cpa,10166.740626825891,8619.545483854665,12061.836836959428
channel_1,8.428460733333332e6,mcpa,2.513829946726401e6,390528.8366742803,1.1339093337805297e7
channel_1,8.683868634343434e6,roas,9.663630979701924e-5,8.046769729826209e-5,0.00011260531879403296
channel_1,8.683868634343434e6,mroas,8.122550295744084e-8,0.0,4.409886804620489e-7
channel_1,8.683868634343434e6,cpa,10474.550069508343,8880.575443681926,12427.347044140019
channel_1,8.683868634343434e6,mcpa,2.8880095247083353e6,403179.27062236035,1.3358788131948989e7
channel_1,8.939276535353536e6,roas,9.3877533619896e-5,7.816862023259745e-5,0.00010938996875058441
channel_1,8.939276535353536e6,mroas,7.720276958656035e-8,0.0,3.956420334010106e-7
channel_1,8.939276535353536e6,cpa,10782.357798962383,9141.606608498789,12792.857251320607
channel_1,8.939276535353536e6,mcpa,3.323304055800867e6,416219.3090747047,1.5737254048550641e7
channel_1,9.194684436363636e6,roas,9.127191496216188e-5,7.599726967058085e-5,0.00010635195311781542
channel_1,9.194684436363636e6,mroas,7.344987270082507e-8,0.0,3.550125621327911e-7
channel_1,9.194684436363636e6,cpa,11090.164031766582,9402.742916871255,13158.367458501194
channel_1,9.194684436363636e6,mcpa,3.830205596148413e6,429651.8047500887,1.8538189987840947e7
channel_1,9.450092337373737e6,roas,8.880704260653407e-5,7.394328940921379e-5,0.0001034775760065231
channel_1,9.450092337373737e6,mroas,6.994350900288424e-8,0.0,3.185991341629309e-7
channel_1,9.450092337373737e6,cpa,11397.96896372451,9663.930220117678,13523.877665681784
channel_1,9.450092337373737e6,mcpa,4.421051351014613e6,443479.5315120382,2.1836605642011024e7
channel_1,9.705500238383839e6,roas,8.647181120146928e-5,7.199741337212923e-5,0.00010075448190108828
channel_1,9.705500238383839e6,mroas,6.666286561882833e-8,0.0,2.859560703941779e-7
channel_1,9.705500238383839e6,cpa,11705.772772025322,9925.117523364102,13889.387872862375
channel_1,9.705500238383839e6,mcpa,5.110352829220921e6,457705.2684221518,2.5720831001085192e7
channel_1,9.960908139393939e6,roas,8.425625390187176e-5,7.015132584976694e-5,9.821674780392585e-5
channel_1,9.960908139393939e6,mroas,6.358929887166744e-8,0.0,2.5668650292894614e-7
channel_1,9.960908139393939e6,cpa,12013.575617154524,10181.563221960047,14254.898080042962
channel_1,9.960908139393939e6,mcpa,5.915184241709219e6,472633.93314506405,3.029488299348062e7
channel_1,1.021631604040404e7,roas,8.215140010633942e-5,6.839754270352278e-5,9.581496945738813e-5
channel_1,1.021631604040404e7,mroas,6.070606218801946e-8,0.0,2.3043664712159698e-7
channel_1,1.021631604040404e7,cpa,12321.377644586253,10436.782550747832,14620.40828722355
channel_1,1.021631604040404e7,mcpa,6.855640877741088e6,489272.5287421561,3.568125276835941e7
channel_1,1.0471723941414142e7,roas,8.014915400725303e-5,6.672930995465635e-5,9.349478430054081e-5
channel_1,1.0471723941414142e7,mroas,5.79980744055781e-8,0.0,2.0689083526886338e-7
channel_1,1.0471723941414142e7,cpa,12629.178986284107,10695.783890082317,14985.91849440414
channel_1,1.0471723941414142e7,mcpa,7.955380145528235e6,506374.8742647413,4.2024188422932446e7
channel_1,1.0727131842424242e7,roas,7.824219048577113e-5,6.514051686049789e-5,9.128833554730894e-5
channel_1,1.0727131842424242e7,mroas,5.545172150510484e-8,0.0,1.8576719014403838e-7
channel_1,1.0727131842424242e7,cpa,12936.97976203407,10954.30233653101,15351.428701584728
channel_1,1.0727131842424242e7,mcpa,5.6031294258682e6,522622.3313368339,2.8358988117449366e7
channel_1,1.0982539743434343e7,roas,7.642386552884618e-5,6.362562111955606e-5,8.920883326170237e-5
channel_1,1.0982539743434343e7,mroas,5.305468615832461e-8,0.0,1.668138403128032e-7
channel_1,1.0982539743434343e7,cpa,13244.780080630037,11209.65261633268,15716.938908765318
channel_1,1.0982539743434343e7,mcpa,6.401541564526815e6,540224.6139757149,3.320897565785651e7
channel_1,1.1237947644444443e7,roas,7.468813885851601e-5,6.21795842759298e-5,8.722236634709974e-5
channel_1,1.1237947644444443e7,mroas,5.0795800554322994e-8,0.0,1.4980559754541288e-7
channel_1,1.1237947644444443e7,cpa,13552.580040929639,11464.949612672168,16082.449115945905
channel_1,1.1237947644444443e7,mcpa,7.322210087103494e6,558294.2418873005,3.888638280590791e7
channel_1,1.1493355545454545e7,roas,7.302950687425541e-5,6.079781573646469e-5,8.532241696922848e-5
channel_1,1.1493355545454545e7,mroas,4.866491881131474e-8,0.0,1.3454103095446554e-7
channel_1,1.1493355545454545e7,cpa,13860.379732796082,11720.249705428545,16447.95932312649
channel_1,1.1493355545454545e7,mcpa,6.539749015795323e6,575479.9863035904,3.711645346228291e7
channel_1,1.1748763446464647e7,roas,7.14429443393984e-5,5.94761240900198e-5,8.35028402270432e-5
channel_1,1.1748763446464647e7,mroas,4.6652805950357674e-8,0.0,1.2083988375976938e-7
channel_1,1.1748763446464647e7,cpa,14168.179237939417,11975.640739062253,16813.469530307084
channel_1,1.1748763446464647e7,mcpa,7.443838447888544e6,588978.8571291636,4.3053933849122025e7
channel_1,1.2004171347474746e7,roas,6.992385350964668e-5,5.821067464129597e-5,8.175948728562731e-5
channel_1,1.2004171347474746e7,mroas,4.4751040941474865e-8,0.0,1.0854078749356008e-7
channel_1,1.2004171347474746e7,cpa,14475.978630669222,12230.996522102781,17178.979737487673
channel_1,1.2004171347474746e7,mcpa,6.412213656120176e6,599919.9940824168,3.0923767306657404e7
channel_1,1.2259579248484848e7,roas,6.846801961862938e-5,5.6997952252935647e-5,8.008764492536677e-5
channel_1,1.2259579248484848e7,mroas,4.295193176081914e-8,0.0,9.749923558268127e-8
channel_1,1.2259579248484848e7,cpa,14783.777978569005,12486.320469534432,17544.48994466826
channel_1,1.2259579248484848e7,mcpa,7.238908386338942e6,612258.8869097382,3.5394507333792746e7
channel_1,1.251498714949495e7,roas,6.707157181259011e-5,5.5834728737569605e-5,7.847012699140152e-5
channel_1,1.251498714949495e7,mroas,4.124844074327302e-8,0.0,8.758578402138317e-8
channel_1,1.251498714949495e7,cpa,15091.577343101451,12743.703112435605,17910.00015184885
channel_1,1.251498714949495e7,mcpa,5.9250010285256095e6,624665.1649170913,1.767558404139748e7
channel_1,1.277039505050505e7,roas,6.573094877151395e-5,5.471803416281822e-5,7.691226364056992e-5
channel_1,1.277039505050505e7,mroas,3.963411879506368e-8,0.0,7.868445151366833e-8
channel_1,1.277039505050505e7,cpa,15399.37678015243,13001.827811886202,18275.51035902944
channel_1,1.277039505050505e7,mcpa,4.4516134018578315e6,636414.8160878866,1.4957099403051898e7
channel_1,1.3025802951515151e7,roas,6.444286837361778e-5,5.364513153217472e-5,7.541485882455864e-5
channel_1,1.3025802951515151e7,mroas,3.810304725959677e-8,0.0,7.069129534671116e-8
channel_1,1.3025802951515151e7,cpa,15707.176340520777,13259.98664155531,18641.020566210027
channel_1,1.3025802951515151e7,mcpa,4.887829389407553e6,648624.036919355,1.6678293162983853e7
channel_1,1.3281210852525253e7,roas,6.320430085904261e-5,5.2613494387325206e-5,7.397446158486683e-5
channel_1,1.3281210852525253e7,mroas,3.6649786417306874e-8,0.0,6.351314244948454e-8
channel_1,1.3281210852525253e7,cpa,16014.976070359926,13518.179330815914,19006.530773390616
channel_1,1.3281210852525253e7,mcpa,5.369843817040222e6,661089.9731507436,1.8596780695347577e7
channel_1,1.3536618753535353e7,roas,6.201244503070454e-5,5.162078694605492e-5,7.258787908282451e-5
channel_1,1.3536618753535353e7,mroas,3.5269329754824086e-8,0.0,5.706645777553952e-8
channel_1,1.3536618753535353e7,cpa,16322.776011576763,13776.405535843662,19372.040980571204
channel_1,1.3536618753535353e7,mcpa,5.9026739945856575e6,679218.2373675935,2.0735134419456102e7
channel_1,1.3792026654545454e7,roas,6.086470709869861e-5,5.06648464470539e-5,7.125215286502214e-5
channel_1,1.3792026654545454e7,mroas,3.395706326693753e-8,0.0,5.127633443056646e-8
channel_1,1.3792026654545454e7,cpa,16630.57620219244,14034.66484834802,19737.551187751793
channel_1,1.3792026654545454e7,mcpa,6.49189910033094e6,698512.1139147147,2.3118505825920437e7
channel_1,1.4047434555555556e7,roas,5.975868183188863e-5,4.974366742074383e-5,6.996453770384112e-5
channel_1,1.4047434555555556e7,mroas,3.270872916133545e-8,0.0,4.6075591877237646e-8
channel_1,1.4047434555555556e7,cpa,16938.376676669235,14292.956803595976,20103.06139493238
channel_1,1.4047434555555556e7,mcpa,7.143723952427896e6,718221.1475644668,2.577491989028983e7
channel_1,1.4302842456565656e7,roas,5.869213572835801e-5,4.885538764537341e-5,6.872248269268568e-5
channel_1,1.4302842456565656e7,mroas,3.152039342545633e-8,0.0,4.140397021748874e-8
channel_1,1.4302842456565656e7,cpa,17246.177466207173,14551.280887779114,20468.57160211297
channel_1,1.4302842456565656e7,mcpa,7.865050086464079e6,738350.7932910947,2.873560305648922e7
channel_1,1.4558250357575757e7,roas,5.766299195685484e-5,4.7998275581419484e-5,6.752361432030067e-5
channel_1,1.4558250357575757e7,mroas,3.0388416789627255e-8,0.0,3.7207409977346754e-8
channel_1,1.4558250357575757e7,cpa,17553.978599013564,14809.636544770301,20834.08180929356
channel_1,1.4558250357575757e7,mcpa,8.663554982077317e6,758906.7913451162,3.203534861425062e7
channel_1,1.4813658258585857e7,roas,5.666931685554529e-5,4.717071910587778e-5,6.636572128641923e-5
channel_1,1.4813658258585857e7,mroas,2.9309428683982025e-8,0.0,3.343740804575934e-8
channel_1,1.4813658258585857e7,cpa,17861.780100548243,15068.02318231235,21199.592016474144
channel_1,1.4813658258585857e7,mcpa,9.547780379287548e6,779895.1666828732,3.571292373225814e7
channel_1,1.5069066159595959e7,roas,5.5709307803357514e-5,4.637121539221883e-5,6.52467408530894e-5
channel_1,1.5069066159595959e7,mroas,2.8280303840299866e-8,0.0,3.005044150099579e-8
channel_1,1.5069066159595959e7,cpa,18169.581993747197,15326.440177677965,21565.102223654736
channel_1,1.5069066159595959e7,mcpa,8.475067573550697e6,799764.6570714755,3.625357813122456e7
channel_1,1.532447406060606e7,roas,5.4781282303821795e-5,4.559836180234852e-5,6.416474655333694e-5
channel_1,1.532447406060606e7,mroas,2.72981412353974e-8,0.0,2.700745200161513e-8
channel_1,1.532447406060606e7,cpa,18477.384299226484,15584.886882837298,21930.61243083533
channel_1,1.532447406060606e7,mcpa,9.295878630086618e6,821663.9116743896,4.033080305373769e7
channel_1,1.557988196161616e7,roas,5.388366814230433e-5,4.4850847674441164e-5,6.311793710211433e-5
channel_1,1.557988196161616e7,mroas,2.6360245111721715e-8,0.0,2.427338422987895e-8
channel_1,1.557988196161616e7,cpa,18785.187035468727,15843.362629167099,22296.122638015913
channel_1,1.557988196161616e7,mcpa,1.020069078176437e7,844017.4364517077,4.4865236358508706e7
channel_1,1.5835289862626262e7,roas,5.301499449547631e-5,4.412744690549856e-5,6.210462637441103e-5
channel_1,1.5835289862626262e7,mroas,2.5464107844119296e-8,0.0,2.1816772614957086e-8
channel_1,1.5835289862626262e7,cpa,19092.990218993615,16101.866731733322,22661.632845196506
channel_1,1.5835289862626262e7,mcpa,1.1198377268643338e7,866832.5070365121,4.990805668015672e7
channel_1,1.6090697763636364e7,roas,5.2173883887242095e-5,4.342701124033192e-5,6.112323433248895e-5
channel_1,1.6090697763636364e7,mroas,2.460739445038918e-8,0.0,1.9609371188714626e-8
channel_1,1.6090697763636364e7,cpa,19400.793864514228,16360.39849317693,23027.14305237709
channel_1,1.6090697763636364e7,mcpa,1.229876432023724e7,890116.6815411134,5.5516163371241055e7
channel_1,1.6346105664646463e7,roas,5.1359044898569245e-5,4.274846418970173e-5,6.017227879890242e-5
channel_1,1.6346105664646463e7,mroas,2.3787928567978407e-8,0.0,1.7625821999874078e-8
channel_1,1.6346105664646463e7,cpa,19708.59798508024,16618.957207231102,23392.65325955768
channel_1,1.6346105664646463e7,mcpa,1.13642776538866e7,912477.2122648403,5.358780584534676e7
channel_1,1.6601513565656565e7,roas,5.056926555005214e-5,4.209079550986017e-5,5.9250367984629276e-5
channel_1,1.6601513565656565e7,mroas,2.300367974052086e-8,0.0,1.584335800531672e-8
channel_1,1.6601513565656565e7,cpa,20016.402592209564,16877.542161896166,23758.16346673827
channel_1,1.6601513565656565e7,mcpa,1.0187530510891635e7,935400.2913751826,4.502374615537655e7
channel_1,1.6856921466666665e7,roas,4.980340728587747e-5,4.14530561839532e-5,5.8356193692587124e-5
channel_1,1.6856921466666665e7,mroas,2.225275187643354e-8,0.0,1.42415368021009e-8
channel_1,1.6856921466666665e7,cpa,20324.2076960092,17136.152642297217,24123.673673918856
channel_1,1.6856921466666665e7,mcpa,8.708210992706751e6,958902.5642632616,3.59432142628796e7
channel_1,1.711232936767677e7,roas,4.906039949637524e-5,4.0834353852849415e-5,5.74885251262906e-5
channel_1,1.711232936767677e7,mroas,2.1533372757908105e-8,0.0,1.2802001959823874e-8
channel_1,1.711232936767677e7,cpa,20632.0133052865,17394.78793324778,24489.18388109945
channel_1,1.711232936767677e7,mcpa,9.446247947626827e6,984277.4785601471,3.94545480772963e7
channel_1,1.736773726868687e7,roas,4.8339234523726894e-5,4.0233848649131043e-5,5.664620324163716e-5
channel_1,1.736773726868687e7,mroas,2.0843884492569644e-8,0.0,1.1508269047056896e-8
channel_1,1.736773726868687e7,cpa,20939.81942765152,17653.44732154172,24854.694088280037
channel_1,1.736773726868687e7,mcpa,1.0251076368600065e7,1.0101725628882222e6,4.3307859363041595e7
channel_1,1.7623145169696968e7,roas,4.7638963101827924e-5,3.965074939334653e-5,5.5828135586970635e-5
channel_1,1.7623145169696968e7,mroas,2.018273481246823e-8,0.0,1.0345533776530693e-8
channel_1,1.7623145169696968e7,cpa,21247.62606961146,17912.130097994017,25220.204295460622
channel_1,1.7623145169696968e7,mcpa,8.542088828416292e6,1.0354194273020753e6,4.202985925941852e7
channel_1,1.787855307070707e7,roas,4.695869018690077e-5,3.908431011629872e-5,5.503329158281654e-5
channel_1,1.787855307070707e7,mroas,1.95484691356101e-8,0.0,9.300499952897045e-9
channel_1,1.787855307070707e7,cpa,21555.433236657642,18170.835559250052,25585.714502641214
channel_1,1.787855307070707e7,mcpa,9.216899602685722e6,1.0624379847003997e6,4.608401730095819e7
channel_1,1.813396097171717e7,roas,4.629757114034363e-5,3.853382687522409e-5,5.426069819813886e-5
channel_1,1.813396097171717e7,mroas,1.8939723314725333e-8,0.0,8.361225155999309e-9
channel_1,1.813396097171717e7,cpa,21863.240933345834,18429.56300938163,25951.224709821803
channel_1,1.813396097171717e7,mcpa,9.948799023478238e6,1.0900100338793108e6,5.0528650061144285e7
channel_1,1.838936887272727e7,roas,4.565480822957894e-5,3.7998634835290427e-5,5.350943598474369e-5
channel_1,1.838936887272727e7,mroas,1.83552170062186e-8,0.0,7.5169823158169e-9
channel_1,1.838936887272727e7,cpa,22171.04916337045,18688.311761287066,26316.734917002388
channel_1,1.838936887272727e7,mcpa,1.0742836754638728e7,1.1181462730850365e6,5.540134562036276e7
channel_1,1.8644776773737375e7,roas,4.502964741641657e-5,3.7478105590971374e-5,5.277863543564557e-5
channel_1,1.8644776773737375e7,mroas,1.779374759941476e-8,0.0,6.758135528527332e-9
channel_1,1.8644776773737375e7,cpa,22478.857929633064,18947.081137911337,26682.245124182984
channel_1,1.8644776773737375e7,mcpa,9.060988203920597e6,1.1459162757520312e6,3.7336453680271894e7
