curve_family,panel_cell,geo,channel,delta,spend,observed_total_spend,mean,lower,upper
saturation,UK,UK,channel_1,0.5656565656565656,1.4302842456565656e7,2.52853822e7,6.42921966114003e6,3.803257662420175e6,9.295726006670129e6
saturation,UK,UK,channel_1,0.5858585858585859,1.4813658258585857e7,2.52853822e7,6.599763274792158e6,3.908607641470059e6,9.512420061291186e6
saturation,UK,UK,channel_1,0.6060606060606061,1.532447406060606e7,2.52853822e7,6.766710627033081e6,4.008952456126002e6,9.71966349042686e6
saturation,UK,UK,channel_1,0.6262626262626263,1.5835289862626264e7,2.52853822e7,6.9301602026864635e6,4.107299054865547e6,9.929623458171964e6
saturation,UK,UK,channel_1,0.6464646464646465,1.6346105664646465e7,2.52853822e7,7.090209321864414e6,4.215785518848709e6,1.0121942629059007e7
saturation,UK,UK,channel_1,0.6666666666666666,1.6856921466666665e7,2.52853822e7,7.246953764157218e6,4.336166448109439e6,1.033031362546898e7
saturation,UK,UK,channel_1,0.6868686868686869,1.736773726868687e7,2.52853822e7,7.400487470680807e6,4.455981606007934e6,1.057606519803177e7
saturation,UK,UK,channel_1,0.7070707070707071,1.787855307070707e7,2.52853822e7,7.550902312578429e6,4.574907063731932e6,1.077114126136532e7
saturation,UK,UK,channel_1,0.7272727272727273,1.838936887272727e7,2.52853822e7,7.69828791595267e6,4.692934647715452e6,1.0943424891474692e7
saturation,UK,UK,channel_1,0.7474747474747475,1.8900184674747474e7,2.52853822e7,7.842731534463922e6,4.810057143037053e6,1.1108804447183903e7
saturation,UK,UK,channel_1,0.7676767676767676,1.9411000476767674e7,2.52853822e7,7.984317961969184e6,4.909017149013817e6,1.1269433458090497e7
saturation,UK,UK,channel_1,0.7878787878787878,1.9921816278787877e7,2.52853822e7,8.123129478594166e6,4.9822965342260655e6,1.1425196706797455e7
saturation,UK,UK,channel_1,0.8080808080808081,2.043263208080808e7,2.52853822e7,8.2592458245372465e6,5.060922826932879e6,1.1600458206698824e7
saturation,UK,UK,channel_1,0.8282828282828283,2.0943447882828284e7,2.52853822e7,8.392744196704073e6,5.163140469430165e6,1.1779707041679779e7
saturation,UK,UK,channel_1,0.8484848484848485,2.1454263684848484e7,2.52853822e7,8.52369926397471e6,5.264083082931647e6,1.1955188309620325e7
saturation,UK,UK,channel_1,0.8686868686868687,2.1965079486868687e7,2.52853822e7,8.652183197520558e6,5.363762345985863e6,1.2127021363892019e7
saturation,UK,UK,channel_1,0.8888888888888888,2.2475895288888887e7,2.52853822e7,8.778265713124204e6,5.466471006389335e6,1.2295321013207313e7
saturation,UK,UK,channel_1,0.9090909090909091,2.298671109090909e7,2.52853822e7,8.90201412292101e6,5.581710337382354e6,1.2439969604123201e7
saturation,UK,UK,channel_1,0.9292929292929293,2.3497526892929293e7,2.52853822e7,9.023493394383818e6,5.667231057096181e6,1.2571334669286005e7
saturation,UK,UK,channel_1,0.9494949494949495,2.4008342694949493e7,2.52853822e7,9.142766214720037e6,5.780834115346306e6,1.2698281165500123e7
saturation,UK,UK,channel_1,0.9696969696969697,2.4519158496969696e7,2.52853822e7,9.259893059149176e6,5.864047674001992e6,1.2842936959152346e7
saturation,UK,UK,channel_1,0.98989898989899,2.50299742989899e7,2.52853822e7,9.374932261785662e6,5.943157632966412e6,1.2995971667726824e7
saturation,UK,UK,channel_1,1.0101010101010102,2.5540790101010103e7,2.52853822e7,9.487940088071413e6,6.028435670268627e6,1.3139489893298995e7
saturation,UK,UK,channel_1,1.0303030303030303,2.6051605903030302e7,2.52853822e7,9.598970807890115e6,6.102600755735795e6,1.32626275131842e7
saturation,UK,UK,channel_1,1.0505050505050506,2.6562421705050506e7,2.52853822e7,9.708076768654713e6,6.175025585486186e6,1.3400055863846572e7
saturation,UK,UK,channel_1,1.0707070707070707,2.7073237507070705e7,2.52853822e7,9.815308467795325e6,6.2466232945377575e6,1.3534832514592446e7
saturation,UK,UK,channel_1,1.0909090909090908,2.7584053309090905e7,2.52853822e7,9.920714624189373e6,6.316891561710988e6,1.3675060697338372e7
saturation,UK,UK,channel_1,1.1111111111111112,2.8094869111111112e7,2.52853822e7,1.0024342248172633e7,6.386047692007903e6,1.3813251282883013e7
saturation,UK,UK,channel_1,1.1313131313131313,2.860568491313131e7,2.52853822e7,1.0126236709851507e7,6.453896746624066e6,1.394898967723319e7
saturation,UK,UK,channel_1,1.1515151515151516,2.9116500715151515e7,2.52853822e7,1.0226441805504955e7,6.520635428600375e6,1.408230733617221e7
saturation,UK,UK,channel_1,1.1717171717171717,2.9627316517171714e7,2.52853822e7,1.032499982192167e7,6.586291589865004e6,1.421251430687307e7
saturation,UK,UK,channel_1,1.1919191919191918,3.0138132319191914e7,2.52853822e7,1.042195159856556e7,6.650892143810143e6,1.4340461601853514e7
saturation,UK,UK,channel_1,1.2121212121212122,3.064894812121212e7,2.52853822e7,1.051733658750152e7,6.714463093564534e6,1.4468010627146725e7
saturation,UK,UK,channel_1,1.2323232323232323,3.115976392323232e7,2.52853822e7,1.0611192911046097e7,6.777983238245791e6,1.4576405589687506e7
saturation,UK,UK,channel_1,1.2525252525252526,3.1670579725252528e7,2.52853822e7,1.0703557417133568e7,6.852587423343389e6,1.4683130019245058e7
saturation,UK,UK,channel_1,1.2727272727272727,3.2181395527272727e7,2.52853822e7,1.0794465732409412e7,6.915655009796479e6,1.4808619220062494e7
saturation,UK,UK,channel_1,1.292929292929293,3.269221132929293e7,2.52853822e7,1.0883952313080246e7,6.986336400444782e6,1.4937219785155302e7
saturation,UK,UK,channel_1,1.3131313131313131,3.320302713131313e7,2.52853822e7,1.097205049356246e7,7.056107014008061e6,1.5063861695975216e7
saturation,UK,UK,channel_1,1.3333333333333333,3.371384293333333e7,2.52853822e7,1.1058792532982685e7,7.124984218433143e6,1.5182648323563404e7
saturation,UK,UK,channel_1,1.3535353535353536,3.422465873535354e7,2.52853822e7,1.1144209659590708e7,7.192985033551635e6,1.5295807157415845e7
saturation,UK,UK,channel_1,1.3737373737373737,3.473547453737374e7,2.52853822e7,1.1228332113151683e7,7.260126128745176e6,1.5397756487560045e7
saturation,UK,UK,channel_1,1.393939393939394,3.524629033939394e7,2.52853822e7,1.1311189185388284e7,7.326423821880382e6,1.548615843812392e7
saturation,UK,UK,channel_1,1.4141414141414141,3.575710614141414e7,2.52853822e7,1.139280925854648e7,7.390115502078746e6,1.5610690654551549e7
saturation,UK,UK,channel_1,1.4343434343434343,3.626792194343434e7,2.52853822e7,1.147321984215961e7,7.432392885715699e6,1.5728559004098738e7
saturation,UK,UK,channel_1,1.4545454545454546,3.677873774545454e7,2.52853822e7,1.1552447608086538e7,7.473919697764274e6,1.5833940655493353e7
saturation,UK,UK,channel_1,1.4747474747474747,3.728955354747474e7,2.52853822e7,1.1630518423898887e7,7.5147145862742e6,1.5936613511294942e7
saturation,UK,UK,channel_1,1.494949494949495,3.780036934949495e7,2.52853822e7,1.170745738469191e7,7.554795613136507e6,1.6037420033170342e7
saturation,UK,UK,channel_1,1.5151515151515151,3.831118515151515e7,2.52853822e7,1.178328884339184e7,7.5968025597148165e6,1.6136687817502681e7
saturation,UK,UK,channel_1,1.5353535353535352,3.882200095353535e7,2.52853822e7,1.1858036439631047e7,7.63493760350338e6,1.6234450277574915e7
saturation,UK,UK,channel_1,1.5555555555555556,3.9332816755555555e7,2.52853822e7,1.1931723127260212e7,7.672411053375617e6,1.6331598674351413e7
saturation,UK,UK,channel_1,1.5757575757575757,3.9843632557575755e7,2.52853822e7,1.2004371200564362e7,7.711103704888564e6,1.64296131903291e7
saturation,UK,UK,channel_1,1.595959595959596,4.035444835959596e7,2.52853822e7,1.2076002319247419e7,7.758598306592396e6,1.6526209504863298e7
saturation,UK,UK,channel_1,1.6161616161616161,4.086526416161616e7,2.52853822e7,1.2146637532247152e7,7.805436857385473e6,1.6612381035737028e7
saturation,UK,UK,channel_1,1.6363636363636365,4.137607996363637e7,2.52853822e7,1.2216297300440041e7,7.852335776831867e6,1.6700286813185541e7
saturation,UK,UK,channel_1,1.6565656565656566,4.188689576565657e7,2.52853822e7,1.228500151829288e7,7.898770671669266e6,1.678987111520143e7
saturation,UK,UK,channel_1,1.6767676767676767,4.239771156767677e7,2.52853822e7,1.2352769534515368e7,7.944585072587928e6,1.6878157303174473e7
saturation,UK,UK,channel_1,1.696969696969697,4.290852736969697e7,2.52853822e7,1.2419620171765411e7,7.989790949828741e6,1.696517173453025e7
saturation,UK,UK,channel_1,1.7171717171717171,4.341934317171717e7,2.52853822e7,1.2485571745456276e7,8.034399941329701e6,1.7050940046346672e7
saturation,UK,UK,channel_1,1.7373737373737375,4.3930158973737374e7,2.52853822e7,1.2550642081712397e7,8.082791405992662e6,1.713548718412131e7
saturation,UK,UK,channel_1,1.7575757575757576,4.444097477575757e7,2.52853822e7,1.2614848534518145e7,8.131272424932889e6,1.7218837428950336e7
saturation,UK,UK,channel_1,1.7777777777777777,4.495179057777777e7,2.52853822e7,1.2678208002101645e7,8.179180355874696e6,1.730101442321668e7
saturation,UK,UK,channel_1,1.797979797979798,4.546260637979798e7,2.52853822e7,1.274073694259348e7,8.22652529881287e6,1.738190175618917e7
saturation,UK,UK,channel_1,1.8181818181818181,4.597342218181818e7,2.52853822e7,1.2802451388998006e7,8.273317092505367e6,1.746159888594248e7
saturation,UK,UK,channel_1,1.8383838383838385,4.648423798383839e7,2.52853822e7,1.2863366963512955e7,8.319569661615118e6,1.7540190759377487e7
saturation,UK,UK,channel_1,1.8585858585858586,4.699505378585859e7,2.52853822e7,1.2923498891231082e7,8.36564102623121e6,1.7617698717381645e7
saturation,UK,UK,channel_1,1.878787878787879,4.7505869587878786e7,2.52853822e7,1.2982862013255736e7,8.411186645576859e6,1.7694143570724726e7
saturation,UK,UK,channel_1,1.898989898989899,4.8016685389898986e7,2.52853822e7,1.3041470799260478e7,8.456215375519767e6,1.7769545618546642e7
saturation,UK,UK,channel_1,1.9191919191919191,4.8527501191919185e7,2.52853822e7,1.309933935952124e7,8.500735852600357e6,1.785420558991111e7
saturation,UK,UK,channel_1,1.9393939393939394,4.903831699393939e7,2.52853822e7,1.3156481456447814e7,8.54475650139301e6,1.7939162269131374e7
saturation,UK,UK,channel_1,1.9595959595959596,4.954913279595959e7,2.52853822e7,1.3212910515640123e7,8.5882855416153e6,1.8023100315473165e7
saturation,UK,UK,channel_1,1.97979797979798,5.00599485979798e7,2.52853822e7,1.3268639636493174e7,8.631330994989308e6,1.810178078965323e7
saturation,UK,UK,channel_1,2.0,5.05707644e7,2.52853822e7,1.3323681602373289e7,8.671730688327385e6,1.817261737199658e7
saturation,FR,FR,channel_1,0.0,0.0,2.553958084276678e7,0.0,0.0,0.0
saturation,FR,FR,channel_1,0.020202020202020204,515951.1281367027,2.553958084276678e7,275235.3014673939,158328.14604602096,417409.20426068065
saturation,FR,FR,channel_1,0.04040404040404041,1.0319022562734054e6,2.553958084276678e7,549922.072745751,316584.4174242274,834043.830652463
saturation,FR,FR,channel_1,0.06060606060606061,1.547853384410108e6,2.553958084276678e7,823522.8783041186,474697.1892745283,1.2491403240424106e6
saturation,FR,FR,channel_1,0.08080808080808081,2.0638045125468108e6,2.553958084276678e7,1.0955217585031441e6,632595.3340780188,1.661956763426932e6
saturation,FR,FR,channel_1,0.10101010101010101,2.579755640683513e6,2.553958084276678e7,1.365433283682968e6,790208.4646814928,2.0717826800052826e6
saturation,FR,FR,channel_1,0.12121212121212122,3.095706768820216e6,2.553958084276678e7,1.6328098422820056e6,947467.1706563565,2.4778420752811776e6
saturation,FR,FR,channel_1,0.1414141414141414,3.6116578969569183e6,2.553958084276678e7,1.8972469344547696e6,1.1043032459495754e6,2.8763468026797534e6
saturation,FR,FR,channel_1,0.16161616161616163,4.1276090250936216e6,2.553958084276678e7,2.158386446869672e6,1.2606499059316376e6,3.2686350533399703e6
saturation,FR,FR,channel_1,0.18181818181818182,4.643560153230323e6,2.553958084276678e7,2.415918051004551e6,1.4164708623509337e6,3.6541165870228834e6
saturation,FR,FR,channel_1,0.20202020202020202,5.159511281367026e6,2.553958084276678e7,2.6695789803645187e6,1.5717246640003377e6,4.0322942794684684e6
saturation,FR,FR,channel_1,0.2222222222222222,5.675462409503729e6,2.553958084276678e7,2.919152500409564e6,1.7258685733021202e6,4.402763011909907e6
saturation,FR,FR,channel_1,0.24242424242424243,6.191413537640432e6,2.553958084276678e7,3.1644653974132724e6,1.8792071223982833e6,4.767025143700525e6
saturation,FR,FR,channel_1,0.26262626262626265,6.707364665777135e6,2.553958084276678e7,3.4053847922449927e6,2.0319878571194534e6,5.131850976763875e6
saturation,FR,FR,channel_1,0.2828282828282828,7.223315793913837e6,2.553958084276678e7,3.641814545515345e6,2.183974644400116e6,5.4629174717567265e6
saturation,FR,FR,channel_1,0.30303030303030304,7.739266922050539e6,2.553958084276678e7,3.8736914725835747e6,2.3350477568824994e6,5.80021036126629e6
saturation,FR,FR,channel_1,0.32323232323232326,8.255218050187243e6,2.553958084276678e7,4.1009815382981696e6,2.4851574595336276e6,6.128361934696981e6
saturation,FR,FR,channel_1,0.3434343434343434,8.771169178323945e6,2.553958084276678e7,4.323676156710169e6,2.6280201797215147e6,6.44779624833596e6
saturation,FR,FR,channel_1,0.36363636363636365,9.287120306460647e6,2.553958084276678e7,4.541788682689021e6,2.757846024419651e6,6.7568844347984465e6
saturation,FR,FR,channel_1,0.3838383838383838,9.803071434597349e6,2.553958084276678e7,4.755351151103234e6,2.8970221959904023e6,7.043769228852795e6
saturation,FR,FR,channel_1,0.40404040404040403,1.0319022562734053e7,2.553958084276678e7,4.964411294749923e6,3.0386314748193515e6,7.3526160775260255e6
saturation,FR,FR,channel_1,0.42424242424242425,1.0834973690870756e7,2.553958084276678e7,5.1690298537696665e6,3.179776258619799e6,7.639928667555315e6
saturation,FR,FR,channel_1,0.4444444444444444,1.1350924819007458e7,2.553958084276678e7,5.369278175907885e6,3.3168732317354972e6,7.898961514111247e6
saturation,FR,FR,channel_1,0.46464646464646464,1.186687594714416e7,2.553958084276678e7,5.565236097707124e6,3.4384593475354942e6,8.153898779820609e6
saturation,FR,FR,channel_1,0.48484848484848486,1.2382827075280864e7,2.553958084276678e7,5.7569900906439265e6,3.550846176261588e6,8.422182220018424e6
saturation,FR,FR,channel_1,0.5050505050505051,1.2898778203417568e7,2.553958084276678e7,5.944631652590516e6,3.65905532133477e6,8.661252734671708e6
saturation,FR,FR,channel_1,0.5252525252525253,1.341472933155427e7,2.553958084276678e7,6.128255923150913e6,3.766740090756674e6,8.899292710364949e6
saturation,FR,FR,channel_1,0.5454545454545454,1.393068045969097e7,2.553958084276678e7,6.307960500885599e6,3.888511159878091e6,9.156409823271167e6
saturation,FR,FR,channel_1,0.5656565656565656,1.4446631587827673e7,2.553958084276678e7,6.483844440802127e6,4.006152492165119e6,9.407520193044737e6
saturation,FR,FR,channel_1,0.5858585858585859,1.4962582715964377e7,2.553958084276678e7,6.6560074114490505e6,4.104900477255486e6,9.652783508311903e6
saturation,FR,FR,channel_1,0.6060606060606061,1.5478533844101079e7,2.553958084276678e7,6.824548992280756e6,4.201112648913753e6,9.889297783590559e6
saturation,FR,FR,channel_1,0.6262626262626263,1.5994484972237783e7,2.553958084276678e7,6.989568093495907e6,4.295649454078286e6,1.0108200708288608e7
saturation,FR,FR,channel_1,0.6464646464646465,1.6510436100374486e7,2.553958084276678e7,7.151162482173581e6,4.39286136305496e6,1.033081789353286e7
saturation,FR,FR,channel_1,0.6666666666666666,1.7026387228511184e7,2.553958084276678e7,7.309428400156477e6,4.499361387149047e6,1.058165623902816e7
saturation,FR,FR,channel_1,0.6868686868686869,1.754233835664789e7,2.553958084276678e7,7.464460260704349e6,4.596508317813843e6,1.080272270252325e7
saturation,FR,FR,channel_1,0.7070707070707071,1.8058289484784592e7,2.553958084276678e7,7.616350412427973e6,4.686062509493111e6,1.101658740650533e7
saturation,FR,FR,channel_1,0.7272727272727273,1.8574240612921294e7,2.553958084276678e7,7.765188960393851e6,4.773589301283181e6,1.1225579855848711e7
saturation,FR,FR,channel_1,0.7474747474747475,1.9090191741058e7,2.553958084276678e7,7.911063635552265e6,4.859154987171747e6,1.1429987231169846e7
saturation,FR,FR,channel_1,0.7676767676767676,1.9606142869194698e7,2.553958084276678e7,8.054059704783786e6,4.943871604472376e6,1.1617047990402358e7
saturation,FR,FR,channel_1,0.7878787878787878,2.0122093997331403e7,2.553958084276678e7,8.194259914883501e6,5.027035236833519e6,1.1804636805794913e7
saturation,FR,FR,channel_1,0.8080808080808081,2.0638045125468105e7,2.553958084276678e7,8.331744464714074e6,5.116853153572046e6,1.197875040290433e7
saturation,FR,FR,channel_1,0.8282828282828283,2.1153996253604807e7,2.553958084276678e7,8.46659100056499e6,5.216929443570008e6,1.2152049470588095e7
saturation,FR,FR,channel_1,0.8484848484848485,2.1669947381741513e7,2.553958084276678e7,8.598874630464839e6,5.316178695101272e6,1.2328618240651734e7
saturation,FR,FR,channel_1,0.8686868686868687,2.2185898509878214e7,2.553958084276678e7,8.728667953814568e6,5.414074780730123e6,1.2509136807211284e7
saturation,FR,FR,channel_1,0.8888888888888888,2.2701849638014916e7,2.553958084276678e7,8.85604110325157e6,5.510635280781127e6,1.2686009856390754e7
saturation,FR,FR,channel_1,0.9090909090909091,2.321780076615162e7,2.553958084276678e7,8.981061796124998e6,5.605878339933787e6,1.285934903283219e7
saturation,FR,FR,channel_1,0.9292929292929293,2.373375189428832e7,2.553958084276678e7,9.10379539337056e6,5.699458511636443e6,1.302926179152305e7
saturation,FR,FR,channel_1,0.9494949494949495,2.4249703022425026e7,2.553958084276678e7,9.224304963925011e6,5.766250408065781e6,1.3195921804804085e7
saturation,FR,FR,channel_1,0.9696969696969697,2.4765654150561728e7,2.553958084276678e7,9.342651353123562e6,5.833729631190307e6,1.3361031866486022e7
saturation,FR,FR,channel_1,0.98989898989899,2.528160527869843e7,2.553958084276678e7,9.458893253783658e6,5.941725189127275e6,1.3522801784371361e7
saturation,FR,FR,channel_1,1.0101010101010102,2.5797556406835135e7,2.553958084276678e7,9.57308727890143e6,6.045625101785691e6,1.3673805215335503e7
saturation,FR,FR,channel_1,1.0303030303030303,2.6313507534971833e7,2.553958084276678e7,9.685288035077354e6,6.113915926490076e6,1.3828213181629894e7
saturation,FR,FR,channel_1,1.0505050505050506,2.682945866310854e7,2.553958084276678e7,9.795548195949722e6,6.180944113572619e6,1.397975752045032e7
saturation,FR,FR,channel_1,1.0707070707070707,2.734540979124524e7,2.553958084276678e7,9.903918575052248e6,6.2467451966496e6,1.412834115484381e7
saturation,FR,FR,channel_1,1.0909090909090908,2.786136091938194e7,2.553958084276678e7,1.0010448197628744e7,6.324333838349486e6,1.4248318177421322e7
saturation,FR,FR,channel_1,1.1111111111111112,2.8377312047518644e7,2.553958084276678e7,1.011518437103618e7,6.41636241720995e6,1.4352869769788966e7
saturation,FR,FR,channel_1,1.1313131313131313,2.8893263175655346e7,2.553958084276678e7,1.0218172753450425e7,6.51942752227505e6,1.4455014517213445e7
saturation,FR,FR,channel_1,1.1515151515151516,2.9409214303792052e7,2.553958084276678e7,1.0319457420658376e7,6.578718545513645e6,1.4554829937742556e7
saturation,FR,FR,channel_1,1.1717171717171717,2.9925165431928754e7,2.553958084276678e7,1.041908093077827e7,6.636933181128007e6,1.4652390420799231e7
saturation,FR,FR,channel_1,1.1919191919191918,3.0441116560065452e7,2.553958084276678e7,1.0517084386798194e7,6.705290774364878e6,1.4747767392888943e7
saturation,FR,FR,channel_1,1.2121212121212122,3.0957067688202158e7,2.553958084276678e7,1.061350749686278e7,6.777407907036592e6,1.4911713550570112e7
saturation,FR,FR,channel_1,1.2323232323232323,3.147301881633886e7,2.553958084276678e7,1.070838863227081e7,6.848518288155862e6,1.5099840227478908e7
saturation,FR,FR,channel_1,1.2525252525252526,3.1988969944475565e7,2.553958084276678e7,1.0801764883173302e7,6.91972076650889e6,1.5286087155311687e7
saturation,FR,FR,channel_1,1.2727272727272727,3.2504921072612267e7,2.553958084276678e7,1.0893672111983355e7,6.991085121207755e6,1.547036746157134e7
saturation,FR,FR,channel_1,1.292929292929293,3.3020872200748973e7,2.553958084276678e7,1.0984145004526252e7,7.069775118135569e6,1.5587271336726867e7
saturation,FR,FR,channel_1,1.3131313131313131,3.353682332888567e7,2.553958084276678e7,1.1073217118972294e7,7.138203374457815e6,1.5698100916521385e7
saturation,FR,FR,channel_1,1.3333333333333333,3.405277445702237e7,2.553958084276678e7,1.1160920932605255e7,7.201477777173308e6,1.5801649428958088e7
saturation,FR,FR,channel_1,1.3535353535353536,3.456872558515908e7,2.553958084276678e7,1.1247287886487665e7,7.263860789767201e6,1.5883565798488611e7
saturation,FR,FR,channel_1,1.3737373737373737,3.508467671329578e7,2.553958084276678e7,1.1332348428090012e7,7.32820255650223e6,1.5963784367591906e7
saturation,FR,FR,channel_1,1.393939393939394,3.560062784143248e7,2.553958084276678e7,1.1416132051955188e7,7.3926352684446955e6,1.6042355282601718e7
saturation,FR,FR,channel_1,1.4141414141414141,3.6116578969569184e7,2.553958084276678e7,1.149866733847225e7,7.456230260523252e6,1.6119326886529526e7
saturation,FR,FR,channel_1,1.4343434343434343,3.6632530097705886e7,2.553958084276678e7,1.1579981990835171e7,7.519004216590693e6,1.6194745795250054e7
saturation,FR,FR,channel_1,1.4545454545454546,3.714848122584259e7,2.553958084276678e7,1.1660102870262645e7,7.580973391529344e6,1.6268656969561733e7
saturation,FR,FR,channel_1,1.4747474747474747,3.766443235397929e7,2.553958084276678e7,1.1739056029555054e7,7.6291353367212415e6,1.6389928810131658e7
saturation,FR,FR,channel_1,1.494949494949495,3.8180383482116e7,2.553958084276678e7,1.1816866745063543e7,7.675706471137698e6,1.6544253452008288e7
saturation,FR,FR,channel_1,1.5151515151515151,3.86963346102527e7,2.553958084276678e7,1.1893559547144983e7,7.730867828164634e6,1.6697027263928406e7
saturation,FR,FR,channel_1,1.5353535353535352,3.9212285738389395e7,2.553958084276678e7,1.196915824917474e7,7.783450888818657e6,1.6795167657034658e7
saturation,FR,FR,channel_1,1.5555555555555556,3.9728236866526105e7,2.553958084276678e7,1.2043685975187149e7,7.826910635688994e6,1.68881777062666e7
saturation,FR,FR,channel_1,1.5757575757575757,4.024418799466281e7,2.553958084276678e7,1.2117165186211243e7,7.870556598480155e6,1.6977016467492104e7
saturation,FR,FR,channel_1,1.595959595959596,4.076013912279951e7,2.553958084276678e7,1.2189617705366964e7,7.945241166037324e6,1.706332605289875e7
saturation,FR,FR,channel_1,1.6161616161616161,4.127609025093621e7,2.553958084276678e7,1.2261064741784394e7,7.99685624185753e6,1.7148245983095814e7
saturation,FR,FR,channel_1,1.6363636363636365,4.179204137907292e7,2.553958084276678e7,1.233152691340604e7,8.048584499936966e6,1.7254437929232415e7
saturation,FR,FR,channel_1,1.6565656565656566,4.2307992507209614e7,2.553958084276678e7,1.2401024268729603e7,8.099751660648594e6,1.736828277782828e7
saturation,FR,FR,channel_1,1.6767676767676767,4.2823943635346316e7,2.553958084276678e7,1.2469576307545897e7,8.150276446559512e6,1.7458129506224778e7
saturation,FR,FR,channel_1,1.696969696969697,4.3339894763483025e7,2.553958084276678e7,1.2537202000724223e7,8.200170855360285e6,1.7527865045469847e7
saturation,FR,FR,channel_1,1.7171717171717171,4.385584589161972e7,2.553958084276678e7,1.2603919809094682e7,8.2494465561695555e6,1.7596435391400233e7
saturation,FR,FR,channel_1,1.7373737373737375,4.437179701975643e7,2.553958084276678e7,1.2669747701474732e7,8.298114901349827e6,1.77134974795569e7
saturation,FR,FR,channel_1,1.7575757575757576,4.488774814789313e7,2.553958084276678e7,1.27347031718846e7,8.3434944580079205e6,1.7834866665976595e7
