curve_family,panel_cell,geo,channel,delta,spend,observed_total_spend,mean,lower,upper
adstock,UK,UK,channel_1,0.9696969696969697,2.4519158496969696e7,2.52853822e7,2.8790586333205923e7,2.472385612690665e7,3.548162625770786e7
adstock,UK,UK,channel_1,0.98989898989899,2.50299742989899e7,2.52853822e7,2.939039021514771e7,2.5238936462883875e7,3.622082680474345e7
adstock,UK,UK,channel_1,1.0101010101010102,2.5540790101010103e7,2.52853822e7,2.99901940970895e7,2.5754016798861105e7,3.696002735177902e7
adstock,UK,UK,channel_1,1.0303030303030303,2.6051605903030302e7,2.52853822e7,3.0589997979031287e7,2.6269097134838313e7,3.76992278988146e7
adstock,UK,UK,channel_1,1.0505050505050506,2.6562421705050506e7,2.52853822e7,3.1189801860973086e7,2.6784177470815543e7,3.843842844585018e7
adstock,UK,UK,channel_1,1.0707070707070707,2.7073237507070705e7,2.52853822e7,3.1789605742914874e7,2.7299257806792762e7,3.917762899288576e7
adstock,UK,UK,channel_1,1.0909090909090908,2.7584053309090905e7,2.52853822e7,3.238940962485666e7,2.7814338142769977e7,3.991682953992134e7
adstock,UK,UK,channel_1,1.1111111111111112,2.8094869111111112e7,2.52853822e7,3.298921350679845e7,2.8329418478747204e7,4.065603008695692e7
adstock,UK,UK,channel_1,1.1313131313131313,2.860568491313131e7,2.52853822e7,3.358901738874024e7,2.8844498814724423e7,4.1395230633992516e7
adstock,UK,UK,channel_1,1.1515151515151516,2.9116500715151515e7,2.52853822e7,3.418882127068204e7,2.9359579150701653e7,4.213443118102809e7
adstock,UK,UK,channel_1,1.1717171717171717,2.9627316517171714e7,2.52853822e7,3.4788625152623825e7,2.987465948667887e7,4.2873631728063665e7
adstock,UK,UK,channel_1,1.1919191919191918,3.0138132319191914e7,2.52853822e7,3.5388429034565605e7,3.03897398226561e7,4.361283227509925e7
adstock,UK,UK,channel_1,1.2121212121212122,3.064894812121212e7,2.52853822e7,3.59882329165074e7,3.0904820158633318e7,4.435203282213483e7
adstock,UK,UK,channel_1,1.2323232323232323,3.115976392323232e7,2.52853822e7,3.658803679844918e7,3.1419900494610533e7,4.5091233369170405e7
adstock,UK,UK,channel_1,1.2525252525252526,3.1670579725252528e7,2.52853822e7,3.718784068039099e7,3.193498083058776e7,4.583043391620599e7
adstock,UK,UK,channel_1,1.2727272727272727,3.2181395527272727e7,2.52853822e7,3.778764456233277e7,3.2450061166564986e7,4.656963446324156e7
adstock,UK,UK,channel_1,1.292929292929293,3.269221132929293e7,2.52853822e7,3.838744844427457e7,3.296514150254221e7,4.730883501027716e7
adstock,UK,UK,channel_1,1.3131313131313131,3.320302713131313e7,2.52853822e7,3.8987252326216355e7,3.3480221838519428e7,4.8048035557312734e7
adstock,UK,UK,channel_1,1.3333333333333333,3.371384293333333e7,2.52853822e7,3.9587056208158135e7,3.399530217449664e7,4.878723610434832e7
adstock,UK,UK,channel_1,1.3535353535353536,3.422465873535354e7,2.52853822e7,4.018686009009994e7,3.451038251047387e7,4.952643665138388e7
adstock,UK,UK,channel_1,1.3737373737373737,3.473547453737374e7,2.52853822e7,4.078666397204172e7,3.502546284645109e7,5.026563719841947e7
adstock,UK,UK,channel_1,1.393939393939394,3.524629033939394e7,2.52853822e7,4.138646785398352e7,3.5540543182428315e7,5.100483774545506e7
adstock,UK,UK,channel_1,1.4141414141414141,3.575710614141414e7,2.52853822e7,4.198627173592531e7,3.605562351840554e7,5.174403829249063e7
adstock,UK,UK,channel_1,1.4343434343434343,3.626792194343434e7,2.52853822e7,4.258607561786709e7,3.657070385438275e7,5.2483238839526206e7
adstock,UK,UK,channel_1,1.4545454545454546,3.677873774545454e7,2.52853822e7,4.3185879499808885e7,3.7085784190359965e7,5.3222439386561796e7
adstock,UK,UK,channel_1,1.4747474747474747,3.728955354747474e7,2.52853822e7,4.378568338175067e7,3.760086452633721e7,5.396163993359738e7
adstock,UK,UK,channel_1,1.494949494949495,3.780036934949495e7,2.52853822e7,4.438548726369247e7,3.8115944862314425e7,5.470084048063296e7
adstock,UK,UK,channel_1,1.5151515151515151,3.831118515151515e7,2.52853822e7,4.498529114563426e7,3.863102519829164e7,5.5440041027668536e7
adstock,UK,UK,channel_1,1.5353535353535352,3.882200095353535e7,2.52853822e7,4.558509502757604e7,3.914610553426886e7,5.617924157470411e7
adstock,UK,UK,channel_1,1.5555555555555556,3.9332816755555555e7,2.52853822e7,4.618489890951784e7,3.966118587024609e7,5.69184421217397e7
adstock,UK,UK,channel_1,1.5757575757575757,3.9843632557575755e7,2.52853822e7,4.678470279145962e7,4.017626620622332e7,5.765764266877528e7
adstock,UK,UK,channel_1,1.595959595959596,4.035444835959596e7,2.52853822e7,4.738450667340143e7,4.0691346542200536e7,5.839684321581085e7
adstock,UK,UK,channel_1,1.6161616161616161,4.086526416161616e7,2.52853822e7,4.79843105553432e7,4.120642687817774e7,5.913604376284644e7
adstock,UK,UK,channel_1,1.6363636363636365,4.137607996363637e7,2.52853822e7,4.8584114437285e7,4.172150721415499e7,5.987524430988203e7
adstock,UK,UK,channel_1,1.6565656565656566,4.188689576565657e7,2.52853822e7,4.918391831922679e7,4.223658755013219e7,6.061444485691759e7
adstock,UK,UK,channel_1,1.6767676767676767,4.239771156767677e7,2.52853822e7,4.978372220116857e7,4.275166788610941e7,6.135364540395318e7
adstock,UK,UK,channel_1,1.696969696969697,4.290852736969697e7,2.52853822e7,5.038352608311036e7,4.326674822208664e7,6.209284595098877e7
adstock,UK,UK,channel_1,1.7171717171717171,4.341934317171717e7,2.52853822e7,5.098332996505216e7,4.378182855806386e7,6.2832046498024344e7
adstock,UK,UK,channel_1,1.7373737373737375,4.3930158973737374e7,2.52853822e7,5.1583133846993946e7,4.429690889404109e7,6.357124704505993e7
adstock,UK,UK,channel_1,1.7575757575757576,4.444097477575757e7,2.52853822e7,5.218293772893574e7,4.4811989230018295e7,6.431044759209549e7
adstock,UK,UK,channel_1,1.7777777777777777,4.495179057777777e7,2.52853822e7,5.278274161087752e7,4.532706956599553e7,6.504964813913108e7
adstock,UK,UK,channel_1,1.797979797979798,4.546260637979798e7,2.52853822e7,5.338254549281932e7,4.5842149901972756e7,6.578884868616666e7
adstock,UK,UK,channel_1,1.8181818181818181,4.597342218181818e7,2.52853822e7,5.39823493747611e7,4.635723023794998e7,6.6528049233202234e7
adstock,UK,UK,channel_1,1.8383838383838385,4.648423798383839e7,2.52853822e7,5.458215325670291e7,4.687231057392721e7,6.726724978023782e7
adstock,UK,UK,channel_1,1.8585858585858586,4.699505378585859e7,2.52853822e7,5.518195713864467e7,4.7387390909904405e7,6.80064503272734e7
adstock,UK,UK,channel_1,1.878787878787879,4.7505869587878786e7,2.52853822e7,5.578176102058647e7,4.790247124588165e7,6.8745650874309e7
adstock,UK,UK,channel_1,1.898989898989899,4.8016685389898986e7,2.52853822e7,5.6381564902528256e7,4.841755158185886e7,6.948485142134456e7
adstock,UK,UK,channel_1,1.9191919191919191,4.8527501191919185e7,2.52853822e7,5.698136878447005e7,4.893263191783608e7,7.022405196838014e7
adstock,UK,UK,channel_1,1.9393939393939394,4.903831699393939e7,2.52853822e7,5.758117266641185e7,4.94477122538133e7,7.096325251541571e7
adstock,UK,UK,channel_1,1.9595959595959596,4.954913279595959e7,2.52853822e7,5.818097654835363e7,4.996279258979052e7,7.170245306245132e7
adstock,UK,UK,channel_1,1.97979797979798,5.00599485979798e7,2.52853822e7,5.878078043029542e7,5.047787292576775e7,7.24416536094869e7
adstock,UK,UK,channel_1,2.0,5.05707644e7,2.52853822e7,5.938058431223721e7,5.0992953261744976e7,7.318085415652245e7
adstock,FR,FR,channel_1,0.0,0.0,2.553958084276678e7,0.0,0.0,0.0
adstock,FR,FR,channel_1,0.020202020202020204,515951.1281367027,2.553958084276678e7,595818.4192791107,523618.4924832935,718640.1287440317
adstock,FR,FR,channel_1,0.04040404040404041,1.0319022562734054e6,2.553958084276678e7,1.1916368385582215e6,1.047236984966587e6,1.4372802574880633e6
adstock,FR,FR,channel_1,0.06060606060606061,1.547853384410108e6,2.553958084276678e7,1.787455257837332e6,1.5708554774498811e6,2.155920386232095e6
adstock,FR,FR,channel_1,0.08080808080808081,2.0638045125468108e6,2.553958084276678e7,2.383273677116443e6,2.094473969933174e6,2.8745605149761266e6
adstock,FR,FR,channel_1,0.10101010101010101,2.579755640683513e6,2.553958084276678e7,2.979092096395553e6,2.618092462416468e6,3.5932006437201574e6
adstock,FR,FR,channel_1,0.12121212121212122,3.095706768820216e6,2.553958084276678e7,3.574910515674664e6,3.1417109548997623e6,4.31184077246419e6
adstock,FR,FR,channel_1,0.1414141414141414,3.6116578969569183e6,2.553958084276678e7,4.1707289349537743e6,3.6653294473830545e6,5.030480901208221e6
adstock,FR,FR,channel_1,0.16161616161616163,4.1276090250936216e6,2.553958084276678e7,4.766547354232886e6,4.188947939866348e6,5.749121029952253e6
adstock,FR,FR,channel_1,0.18181818181818182,4.643560153230323e6,2.553958084276678e7,5.3623657735119965e6,4.712566432349641e6,6.467761158696284e6
adstock,FR,FR,channel_1,0.20202020202020202,5.159511281367026e6,2.553958084276678e7,5.958184192791106e6,5.236184924832936e6,7.186401287440315e6
adstock,FR,FR,channel_1,0.2222222222222222,5.675462409503729e6,2.553958084276678e7,6.554002612070218e6,5.75980341731623e6,7.905041416184345e6
adstock,FR,FR,channel_1,0.24242424242424243,6.191413537640432e6,2.553958084276678e7,7.149821031349328e6,6.283421909799525e6,8.62368154492838e6
adstock,FR,FR,channel_1,0.26262626262626265,6.707364665777135e6,2.553958084276678e7,7.74563945062844e6,6.807040402282815e6,9.34232167367241e6
adstock,FR,FR,channel_1,0.2828282828282828,7.223315793913837e6,2.553958084276678e7,8.341457869907549e6,7.330658894766109e6,1.0060961802416442e7
adstock,FR,FR,channel_1,0.30303030303030304,7.739266922050539e6,2.553958084276678e7,8.937276289186658e6,7.854277387249405e6,1.0779601931160469e7
adstock,FR,FR,channel_1,0.32323232323232326,8.255218050187243e6,2.553958084276678e7,9.533094708465772e6,8.377895879732696e6,1.1498242059904506e7
adstock,FR,FR,channel_1,0.3434343434343434,8.771169178323945e6,2.553958084276678e7,1.0128913127744883e7,8.901514372215988e6,1.221688218864854e7
adstock,FR,FR,channel_1,0.36363636363636365,9.287120306460647e6,2.553958084276678e7,1.0724731547023993e7,9.425132864699282e6,1.2935522317392567e7
adstock,FR,FR,channel_1,0.3838383838383838,9.803071434597349e6,2.553958084276678e7,1.1320549966303103e7,9.948751357182577e6,1.3654162446136598e7
adstock,FR,FR,channel_1,0.40404040404040403,1.0319022562734053e7,2.553958084276678e7,1.1916368385582212e7,1.0472369849665873e7,1.437280257488063e7
adstock,FR,FR,channel_1,0.42424242424242425,1.0834973690870756e7,2.553958084276678e7,1.2512186804861324e7,1.0995988342149166e7,1.509144270362466e7
adstock,FR,FR,channel_1,0.4444444444444444,1.1350924819007458e7,2.553958084276678e7,1.3108005224140435e7,1.151960683463246e7,1.581008283236869e7
adstock,FR,FR,channel_1,0.46464646464646464,1.186687594714416e7,2.553958084276678e7,1.3703823643419547e7,1.2043225327115752e7,1.6528722961112725e7
adstock,FR,FR,channel_1,0.48484848484848486,1.2382827075280864e7,2.553958084276678e7,1.4299642062698657e7,1.256684381959905e7,1.724736308985676e7
adstock,FR,FR,channel_1,0.5050505050505051,1.2898778203417568e7,2.553958084276678e7,1.4895460481977768e7,1.3090462312082341e7,1.7966003218600787e7
adstock,FR,FR,channel_1,0.5252525252525253,1.341472933155427e7,2.553958084276678e7,1.549127890125688e7,1.361408080456563e7,1.868464334734482e7
adstock,FR,FR,channel_1,0.5454545454545454,1.393068045969097e7,2.553958084276678e7,1.6087097320535986e7,1.4137699297048924e7,1.940328347608885e7
adstock,FR,FR,channel_1,0.5656565656565656,1.4446631587827673e7,2.553958084276678e7,1.6682915739815097e7,1.4661317789532218e7,2.0121923604832884e7
adstock,FR,FR,channel_1,0.5858585858585859,1.4962582715964377e7,2.553958084276678e7,1.727873415909421e7,1.5184936282015514e7,2.0840563733576912e7
adstock,FR,FR,channel_1,0.6060606060606061,1.5478533844101079e7,2.553958084276678e7,1.7874552578373317e7,1.570855477449881e7,2.1559203862320937e7
adstock,FR,FR,channel_1,0.6262626262626263,1.5994484972237783e7,2.553958084276678e7,1.8470370997652434e7,1.6232173266982103e7,2.227784399106498e7
adstock,FR,FR,channel_1,0.6464646464646465,1.6510436100374486e7,2.553958084276678e7,1.9066189416931543e7,1.6755791759465393e7,2.2996484119809013e7
adstock,FR,FR,channel_1,0.6666666666666666,1.7026387228511184e7,2.553958084276678e7,1.9662007836210653e7,1.727941025194869e7,2.3715124248553038e7
adstock,FR,FR,channel_1,0.6868686868686869,1.754233835664789e7,2.553958084276678e7,2.0257826255489767e7,1.7803028744431976e7,2.443376437729708e7
adstock,FR,FR,channel_1,0.7070707070707071,1.8058289484784592e7,2.553958084276678e7,2.0853644674768873e7,1.8326647236915275e7,2.5152404506041095e7
adstock,FR,FR,channel_1,0.7272727272727273,1.8574240612921294e7,2.553958084276678e7,2.1449463094047986e7,1.8850265729398564e7,2.5871044634785134e7
adstock,FR,FR,channel_1,0.7474747474747475,1.9090191741058e7,2.553958084276678e7,2.2045281513327092e7,1.9373884221881863e7,2.658968476352916e7
adstock,FR,FR,channel_1,0.7676767676767676,1.9606142869194698e7,2.553958084276678e7,2.2641099932606205e7,1.9897502714365155e7,2.7308324892273195e7
adstock,FR,FR,channel_1,0.7878787878787878,2.0122093997331403e7,2.553958084276678e7,2.3236918351885315e7,2.042112120684845e7,2.802696502101723e7
adstock,FR,FR,channel_1,0.8080808080808081,2.0638045125468105e7,2.553958084276678e7,2.3832736771164425e7,2.0944739699331746e7,2.874560514976126e7
adstock,FR,FR,channel_1,0.8282828282828283,2.1153996253604807e7,2.553958084276678e7,2.442855519044354e7,2.1468358191815037e7,2.946424527850529e7
adstock,FR,FR,channel_1,0.8484848484848485,2.1669947381741513e7,2.553958084276678e7,2.5024373609722648e7,2.1991976684298333e7,3.018288540724932e7
adstock,FR,FR,channel_1,0.8686868686868687,2.2185898509878214e7,2.553958084276678e7,2.5620192029001758e7,2.251559517678162e7,3.0901525535993353e7
adstock,FR,FR,channel_1,0.8888888888888888,2.2701849638014916e7,2.553958084276678e7,2.621601044828087e7,2.303921366926492e7,3.162016566473738e7
adstock,FR,FR,channel_1,0.9090909090909091,2.321780076615162e7,2.553958084276678e7,2.681182886755998e7,2.356283216174821e7,3.2338805793481417e7
adstock,FR,FR,channel_1,0.9292929292929293,2.373375189428832e7,2.553958084276678e7,2.7407647286839094e7,2.4086450654231504e7,3.305744592222545e7
adstock,FR,FR,channel_1,0.9494949494949495,2.4249703022425026e7,2.553958084276678e7,2.8003465706118207e7,2.4610069146714795e7,3.377608605096948e7
adstock,FR,FR,channel_1,0.9696969696969697,2.4765654150561728e7,2.553958084276678e7,2.8599284125397313e7,2.51336876391981e7,3.449472617971352e7
adstock,FR,FR,channel_1,0.98989898989899,2.528160527869843e7,2.553958084276678e7,2.9195102544676427e7,2.565730613168139e7,3.521336630845755e7
adstock,FR,FR,channel_1,1.0101010101010102,2.5797556406835135e7,2.553958084276678e7,2.9790920963955536e7,2.6180924624164682e7,3.5932006437201574e7
adstock,FR,FR,channel_1,1.0303030303030303,2.6313507534971833e7,2.553958084276678e7,3.0386739383234646e7,2.670454311664797e7,3.6650646565945596e7
adstock,FR,FR,channel_1,1.0505050505050506,2.682945866310854e7,2.553958084276678e7,3.098255780251376e7,2.722816160913126e7,3.736928669468964e7
adstock,FR,FR,channel_1,1.0707070707070707,2.734540979124524e7,2.553958084276678e7,3.1578376221792866e7,2.7751780101614553e7,3.808792682343366e7
adstock,FR,FR,channel_1,1.0909090909090908,2.786136091938194e7,2.553958084276678e7,3.217419464107197e7,2.827539859409785e7,3.88065669521777e7
adstock,FR,FR,channel_1,1.1111111111111112,2.8377312047518644e7,2.553958084276678e7,3.2770013060351092e7,2.879901708658115e7,3.952520708092174e7
adstock,FR,FR,channel_1,1.1313131313131313,2.8893263175655346e7,2.553958084276678e7,3.3365831479630195e7,2.9322635579064436e7,4.024384720966577e7
adstock,FR,FR,channel_1,1.1515151515151516,2.9409214303792052e7,2.553958084276678e7,3.3961649898909315e7,2.984625407154773e7,4.0962487338409804e7
adstock,FR,FR,channel_1,1.1717171717171717,2.9925165431928754e7,2.553958084276678e7,3.455746831818842e7,3.0369872564031027e7,4.1681127467153825e7
adstock,FR,FR,channel_1,1.1919191919191918,3.0441116560065452e7,2.553958084276678e7,3.515328673746753e7,3.089349105651432e7,4.239976759589786e7
adstock,FR,FR,channel_1,1.2121212121212122,3.0957067688202158e7,2.553958084276678e7,3.574910515674663e7,3.141710954899762e7,4.3118407724641874e7
adstock,FR,FR,channel_1,1.2323232323232323,3.147301881633886e7,2.553958084276678e7,3.634492357602575e7,3.1940728041480906e7,4.38370478533859e7
adstock,FR,FR,channel_1,1.2525252525252526,3.1988969944475565e7,2.553958084276678e7,3.694074199530487e7,3.2464346533964206e7,4.455568798212996e7
adstock,FR,FR,channel_1,1.2727272727272727,3.2504921072612267e7,2.553958084276678e7,3.753656041458397e7,3.2987965026447497e7,4.527432811087398e7
adstock,FR,FR,channel_1,1.292929292929293,3.3020872200748973e7,2.553958084276678e7,3.813237883386309e7,3.3511583518930785e7,4.5992968239618026e7
adstock,FR,FR,channel_1,1.3131313131313131,3.353682332888567e7,2.553958084276678e7,3.872819725314219e7,3.403520201141408e7,4.671160836836205e7
adstock,FR,FR,channel_1,1.3333333333333333,3.405277445702237e7,2.553958084276678e7,3.932401567242131e7,3.455882050389738e7,4.7430248497106075e7
adstock,FR,FR,channel_1,1.3535353535353536,3.456872558515908e7,2.553958084276678e7,3.991983409170042e7,3.508243899638068e7,4.8148888625850104e7
adstock,FR,FR,channel_1,1.3737373737373737,3.508467671329578e7,2.553958084276678e7,4.051565251097953e7,3.560605748886395e7,4.886752875459416e7
adstock,FR,FR,channel_1,1.393939393939394,3.560062784143248e7,2.553958084276678e7,4.111147093025864e7,3.6129675981347255e7,4.9586168883338176e7
adstock,FR,FR,channel_1,1.4141414141414141,3.6116578969569184e7,2.553958084276678e7,4.1707289349537745e7,3.665329447383055e7,5.030480901208219e7
adstock,FR,FR,channel_1,1.4343434343434343,3.6632530097705886e7,2.553958084276678e7,4.230310776881686e7,3.717691296631383e7,5.102344914082624e7
adstock,FR,FR,channel_1,1.4545454545454546,3.714848122584259e7,2.553958084276678e7,4.289892618809597e7,3.770053145879713e7,5.174208926957027e7
adstock,FR,FR,channel_1,1.4747474747474747,3.766443235397929e7,2.553958084276678e7,4.3494744607375085e7,3.822414995128044e7,5.2460729398314305e7
adstock,FR,FR,channel_1,1.494949494949495,3.8180383482116e7,2.553958084276678e7,4.4090563026654184e7,3.8747768443763725e7,5.317936952705832e7
adstock,FR,FR,channel_1,1.5151515151515151,3.86963346102527e7,2.553958084276678e7,4.4686381445933305e7,3.927138693624702e7,5.389800965580237e7
adstock,FR,FR,channel_1,1.5353535353535352,3.9212285738389395e7,2.553958084276678e7,4.528219986521241e7,3.979500542873031e7,5.461664978454639e7
adstock,FR,FR,channel_1,1.5555555555555556,3.9728236866526105e7,2.553958084276678e7,4.5878018284491524e7,4.03186239212136e7,5.5335289913290426e7
adstock,FR,FR,channel_1,1.5757575757575757,4.024418799466281e7,2.553958084276678e7,4.647383670377063e7,4.08422424136969e7,5.605393004203446e7
adstock,FR,FR,channel_1,1.595959595959596,4.076013912279951e7,2.553958084276678e7,4.7069655123049736e7,4.1365860906180196e7,5.67725701707785e7
adstock,FR,FR,channel_1,1.6161616161616161,4.127609025093621e7,2.553958084276678e7,4.766547354232885e7,4.188947939866349e7,5.749121029952252e7
adstock,FR,FR,channel_1,1.6363636363636365,4.179204137907292e7,2.553958084276678e7,4.826129196160797e7,4.241309789114678e7,5.820985042826656e7
adstock,FR,FR,channel_1,1.6565656565656566,4.2307992507209614e7,2.553958084276678e7,4.885711038088708e7,4.2936716383630075e7,5.892849055701058e7
adstock,FR,FR,channel_1,1.6767676767676767,4.2823943635346316e7,2.553958084276678e7,4.94529288001662e7,4.346033487611336e7,5.9647130685754605e7
adstock,FR,FR,channel_1,1.696969696969697,4.3339894763483025e7,2.553958084276678e7,5.0048747219445296e7,4.3983953368596666e7,6.036577081449864e7
adstock,FR,FR,channel_1,1.7171717171717171,4.385584589161972e7,2.553958084276678e7,5.06445656387244e7,4.450757186107995e7,6.108441094324268e7
adstock,FR,FR,channel_1,1.7373737373737375,4.437179701975643e7,2.553958084276678e7,5.1240384058003515e7,4.503119035356324e7,6.1803051071986705e7
adstock,FR,FR,channel_1,1.7575757575757576,4.488774814789313e7,2.553958084276678e7,5.183620247728262e7,4.555480884604655e7,6.252169120073074e7
