observation,date,component,mean,lower_5,upper_95
7,2023-03-20,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
7,2023-03-20,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
7,2023-03-20,seasonality,3565.138849378445,960.0015421561528,8563.472079685684
8,2023-03-27,intercept,38.12628866458819,34.881921064786845,41.52237010827827
8,2023-03-27,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
8,2023-03-27,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
8,2023-03-27,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
8,2023-03-27,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
8,2023-03-27,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
8,2023-03-27,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
8,2023-03-27,seasonality,3061.8330119496136,443.5089879087936,8587.146243831377
9,2023-04-03,intercept,38.12628866458819,34.881921064786845,41.52237010827827
9,2023-04-03,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
9,2023-04-03,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
9,2023-04-03,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
9,2023-04-03,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
9,2023-04-03,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
9,2023-04-03,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
9,2023-04-03,seasonality,2514.2126165533386,-263.00238035441305,8486.556199310702
10,2023-04-10,intercept,38.12628866458819,34.881921064786845,41.52237010827827
10,2023-04-10,media:channel_1,8.933608235321529,7.437885765777861,10.47423822878778
10,2023-04-10,media:channel_2,8.583167958085422,6.909907031257886,10.244806174320424
10,2023-04-10,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
10,2023-04-10,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
10,2023-04-10,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
10,2023-04-10,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
10,2023-04-10,seasonality,1930.2114669111088,-1824.7849873580149,8263.168217177825
11,2023-04-17,intercept,38.12628866458819,34.881921064786845,41.52237010827827
11,2023-04-17,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
11,2023-04-17,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
11,2023-04-17,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
11,2023-04-17,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
11,2023-04-17,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
11,2023-04-17,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
11,2023-04-17,seasonality,1318.2884172831184,-3361.804512979018,7920.220634868243
12,2023-04-24,intercept,38.12628866458819,34.881921064786845,41.52237010827827
12,2023-04-24,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
12,2023-04-24,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
12,2023-04-24,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
12,2023-04-24,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
12,2023-04-24,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
12,2023-04-24,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
12,2023-04-24,seasonality,687.3048119469873,-4850.109547664733,7462.67677907933
13,2023-05-01,intercept,38.12628866458819,34.881921064786845,41.52237010827827
13,2023-05-01,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
13,2023-05-01,media:channel_2,8.603441325419983,6.915512583884274,10.27670953648265
13,2023-05-01,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
13,2023-05-01,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
13,2023-05-01,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
13,2023-05-01,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
13,2023-05-01,seasonality,46.39620492597513,-6268.148960249134,6897.153284771785
14,2023-05-08,intercept,38.12628866458819,34.881921064786845,41.52237010827827
14,2023-05-08,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
14,2023-05-08,media:channel_2,8.519608645327114,6.7295936433444545,10.240568699669959
14,2023-05-08,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
14,2023-05-08,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
14,2023-05-08,media:channel_5,9.339103799041515,7.693985616666728,11.133340910472384
14,2023-05-08,media:channel_6,9.373393658791667,7.816953000821769,11.09815223553411
14,2023-05-08,seasonality,-595.159785428944,-7595.390572738155,6231.8248367958795
15,2023-05-15,intercept,38.12628866458819,34.881921064786845,41.52237010827827
15,2023-05-15,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
15,2023-05-15,media:channel_2,0.0,0.0,0.0
15,2023-05-15,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
15,2023-05-15,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
15,2023-05-15,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
15,2023-05-15,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
15,2023-05-15,seasonality,-1228.0775825486487,-8812.6182390574,5476.306680924749
16,2023-05-22,intercept,38.12628866458819,34.881921064786845,41.52237010827827
16,2023-05-22,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
16,2023-05-22,media:channel_2,0.0,0.0,0.0
16,2023-05-22,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
16,2023-05-22,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
16,2023-05-22,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
16,2023-05-22,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
16,2023-05-22,seasonality,-1843.1977911830445,-9902.209804514096,4641.516553744756
17,2023-05-29,intercept,38.12628866458819,34.881921064786845,41.52237010827827
17,2023-05-29,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
17,2023-05-29,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
17,2023-05-29,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
17,2023-05-29,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
17,2023-05-29,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
17,2023-05-29,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
17,2023-05-29,seasonality,-2431.61944734104,-10848.391940150479,3739.517962640073
18,2023-06-05,intercept,38.12628866458819,34.881921064786845,41.52237010827827
18,2023-06-05,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
18,2023-06-05,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
18,2023-06-05,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
18,2023-06-05,media:channel_4,8.967691656573582,7.262256534141038,10.794919895881822
18,2023-06-05,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
18,2023-06-05,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
18,2023-06-05,seasonality,-2984.828486562248,-11637.468183375244,2783.3470048739364
19,2023-06-12,intercept,38.12628866458819,34.881921064786845,41.52237010827827
19,2023-06-12,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
19,2023-06-12,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
19,2023-06-12,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
19,2023-06-12,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
19,2023-06-12,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
19,2023-06-12,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
19,2023-06-12,seasonality,-3494.8205954621617,-12258.016905325994,1786.8251454917674
20,2023-06-19,intercept,38.12628866458819,34.881921064786845,41.52237010827827
20,2023-06-19,media:channel_1,8.922290551958449,7.4188210250740765,10.41552017282562
20,2023-06-19,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
20,2023-06-19,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
20,2023-06-19,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
20,2023-06-19,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
20,2023-06-19,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
20,2023-06-19,seasonality,-3954.216693609638,-12701.056360645456,764.3605745524834
21,2023-06-26,intercept,38.12628866458819,34.881921064786845,41.52237010827827
21,2023-06-26,media:channel_1,0.0,0.0,0.0
21,2023-06-26,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
21,2023-06-26,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
21,2023-06-26,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
21,2023-06-26,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
21,2023-06-26,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
21,2023-06-26,seasonality,-4356.36939878253,-12960.174450461533,-41.278774207473646
22,2023-07-03,intercept,38.12628866458819,34.881921064786845,41.52237010827827
22,2023-07-03,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
22,2023-07-03,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
22,2023-07-03,media:channel_3,8.691445444566703,6.960204038374497,10.504647978040273
22,2023-07-03,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
22,2023-07-03,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
22,2023-07-03,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
22,2023-07-03,seasonality,-4695.4589570127155,-13031.62133756006,-277.6521355635763
23,2023-07-10,intercept,38.12628866458819,34.881921064786845,41.52237010827827
23,2023-07-10,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
23,2023-07-10,media:channel_2,8.603441337670391,6.915512583884274,10.27670953648265
23,2023-07-10,media:channel_3,0.0,0.0,0.0
23,2023-07-10,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
23,2023-07-10,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
23,2023-07-10,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
23,2023-07-10,seasonality,-4966.57726784444,-12914.363586833397,-510.0366347825138
24,2023-07-17,intercept,38.12628866458819,34.881921064786845,41.52237010827827
24,2023-07-17,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
24,2023-07-17,media:channel_2,8.543318210071769,6.748301380096039,10.240568699669959
24,2023-07-17,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
24,2023-07-17,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
24,2023-07-17,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
24,2023-07-17,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
24,2023-07-17,seasonality,-5165.798802937603,-12610.09905656812,-735.0241289634237
25,2023-07-24,intercept,38.12628866458819,34.881921064786845,41.52237010827827
25,2023-07-24,media:channel_1,8.89401120978396,7.368428993245369,10.402900511800555
25,2023-07-24,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
25,2023-07-24,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
25,2023-07-24,media:channel_4,8.963210674128131,7.262256534141038,10.794919895881822
25,2023-07-24,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
25,2023-07-24,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
25,2023-07-24,seasonality,-5290.237400393107,-12123.232329273445,-949.3116216148185
26,2023-07-31,intercept,38.12628866458819,34.881921064786845,41.52237010827827
26,2023-07-31,media:channel_1,0.0,0.0,0.0
26,2023-07-31,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
26,2023-07-31,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
26,2023-07-31,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
26,2023-07-31,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
26,2023-07-31,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
26,2023-07-31,seasonality,-5338.088115614151,-11460.8110366984,-1149.7942109174603
27,2023-08-07,intercept,38.12628866458819,34.881921064786845,41.52237010827827
27,2023-08-07,media:channel_1,0.0,0.0,0.0
27,2023-08-07,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
27,2023-08-07,media:channel_3,8.690566465641423,6.960204038374497,10.504647977684272
27,2023-08-07,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
27,2023-08-07,media:channel_5,9.328053771230728,7.693985616666728,11.133340910472384
27,2023-08-07,media:channel_6,9.352968185415813,7.785269101048809,11.09815223553411
27,2023-08-07,seasonality,-5308.653519624663,-10632.42399456388,-1333.571784899783
28,2023-08-14,intercept,38.12628866458819,34.881921064786845,41.52237010827827
28,2023-08-14,media:channel_1,0.0,0.0,0.0
28,2023-08-14,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
28,2023-08-14,media:channel_3,0.0,0.0,0.0
28,2023-08-14,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
28,2023-08-14,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
28,2023-08-14,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
28,2023-08-14,seasonality,-5202.354054865651,-9650.062610539302,-1497.9892165930712
29,2023-08-21,intercept,38.12628866458819,34.881921064786845,41.52237010827827
29,2023-08-21,media:channel_1,0.0,0.0,0.0
29,2023-08-21,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
29,2023-08-21,media:channel_3,0.0,0.0,0.0
29,2023-08-21,media:channel_4,8.977310183488251,7.296307730711616,10.794919895881822
29,2023-08-21,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
29,2023-08-21,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
29,2023-08-21,seasonality,-5020.722283763482,-8527.947556479565,-1640.6906981494799
30,2023-08-28,intercept,38.12628866458819,34.881921064786845,41.52237010827827
30,2023-08-28,media:channel_1,0.0,0.0,0.0
30,2023-08-28,media:channel_2,8.56821859656679,6.877773317623362,10.244806174320424
30,2023-08-28,media:channel_3,0.0,0.0,0.0
30,2023-08-28,media:channel_4,0.0,0.0,0.0
30,2023-08-28,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
30,2023-08-28,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
30,2023-08-28,seasonality,-4766.381093872734,-7751.823953885524,-1759.6490600963068
31,2023-09-04,intercept,38.12628866458819,34.881921064786845,41.52237010827827
31,2023-09-04,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
31,2023-09-04,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
31,2023-09-04,media:channel_3,0.0,0.0,0.0
31,2023-09-04,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
31,2023-09-04,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
31,2023-09-04,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
31,2023-09-04,seasonality,-4443.0061521060115,-8118.386415747448,-1713.2395030145221
32,2023-09-11,intercept,38.12628866458819,34.881921064786845,41.52237010827827
32,2023-09-11,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
32,2023-09-11,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
32,2023-09-11,media:channel_3,0.0,0.0,0.0
32,2023-09-11,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
32,2023-09-11,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
32,2023-09-11,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
32,2023-09-11,seasonality,-4055.273126372037,-8399.654277276059,-1509.2235487848473
33,2023-09-18,intercept,38.12628866458819,34.881921064786845,41.52237010827827
33,2023-09-18,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
33,2023-09-18,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
33,2023-09-18,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
33,2023-09-18,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
33,2023-09-18,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
33,2023-09-18,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
33,2023-09-18,seasonality,-3608.790412714155,-8559.208598076639,-1007.6825354785913
34,2023-09-25,intercept,38.12628866458819,34.881921064786845,41.52237010827827
34,2023-09-25,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
34,2023-09-25,media:channel_2,8.568083692007653,6.877773317623362,10.244806174320424
34,2023-09-25,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
34,2023-09-25,media:channel_4,8.968558417188449,7.262256534141038,10.794919895881822
34,2023-09-25,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
34,2023-09-25,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
34,2023-09-25,seasonality,-3110.018316639674,-8594.717960925558,-491.1725380107529
35,2023-10-02,intercept,38.12628866458819,34.881921064786845,41.52237010827827
35,2023-10-02,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
35,2023-10-02,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
35,2023-10-02,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
35,2023-10-02,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
35,2023-10-02,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
35,2023-10-02,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
35,2023-10-02,seasonality,-2566.1758356671744,-8505.652320198093,121.47962809246083
36,2023-10-09,intercept,38.12628866458819,34.881921064786845,41.52237010827827
36,2023-10-09,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
36,2023-10-09,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
36,2023-10-09,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
36,2023-10-09,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
36,2023-10-09,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
36,2023-10-09,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
36,2023-10-09,seasonality,-1985.1363731967297,-8293.286564094196,1684.6114249164946
37,2023-10-16,intercept,38.12628866458819,34.881921064786845,41.52237010827827
37,2023-10-16,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
37,2023-10-16,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
37,2023-10-16,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
37,2023-10-16,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
37,2023-10-16,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
37,2023-10-16,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
37,2023-10-16,seasonality,-1375.3138787734338,-7960.700462199981,3224.9952150658987
38,2023-10-23,intercept,38.12628866458819,34.881921064786845,41.52237010827827
38,2023-10-23,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
38,2023-10-23,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
38,2023-10-23,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
38,2023-10-23,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
38,2023-10-23,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
38,2023-10-23,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
38,2023-10-23,seasonality,-745.5410540089641,-7512.714076974473,4718.698883899353
39,2023-10-30,intercept,38.12628866458819,34.881921064786845,41.52237010827827
39,2023-10-30,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
39,2023-10-30,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
39,2023-10-30,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
39,2023-10-30,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
39,2023-10-30,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
39,2023-10-30,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
39,2023-10-30,seasonality,-104.94138444131748,-6955.824773621866,6144.086055592999
40,2023-11-06,intercept,38.12628866458819,34.881921064786845,41.52237010827827
40,2023-11-06,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
40,2023-11-06,media:channel_2,8.575993812849413,6.877773317623362,10.244806174320424
40,2023-11-06,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
40,2023-11-06,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
40,2023-11-06,media:channel_5,9.339622021593833,7.693985616666728,11.133340910472384
40,2023-11-06,media:channel_6,9.371799838706584,7.816953000821769,11.09815223553411
40,2023-11-06,seasonality,537.2031466559546,-6298.107319353556,7480.508427161553
41,2023-11-13,intercept,38.12628866458819,34.881921064786845,41.52237010827827
41,2023-11-13,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
41,2023-11-13,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
41,2023-11-13,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
41,2023-11-13,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
41,2023-11-13,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
41,2023-11-13,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
41,2023-11-13,seasonality,1171.5867378072626,-5549.108078939032,8708.605089448767
42,2023-11-20,intercept,38.12628866458819,34.881921064786845,41.52237010827827
42,2023-11-20,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
42,2023-11-20,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
42,2023-11-20,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
42,2023-11-20,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
42,2023-11-20,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
42,2023-11-20,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
42,2023-11-20,seasonality,1789.014877192822,-4719.700393203359,9810.583264299106
43,2023-11-27,intercept,38.12628866458819,34.881921064786845,41.52237010827827
43,2023-11-27,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
43,2023-11-27,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
43,2023-11-27,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
43,2023-11-27,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
43,2023-11-27,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
43,2023-11-27,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
43,2023-11-27,seasonality,2380.537902796587,-3821.9227424651476,10770.476372542187
44,2023-12-04,intercept,38.12628866458819,34.881921064786845,41.52237010827827
44,2023-12-04,media:channel_1,8.93360823544559,7.437885765777861,10.47423822878778
44,2023-12-04,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
44,2023-12-04,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
44,2023-12-04,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
44,2023-12-04,media:channel_5,9.348663817383944,7.74609935711561,11.133340910472384
44,2023-12-04,media:channel_6,9.3910582793782,7.899701122237635,11.09815223553411
44,2023-12-04,seasonality,2937.581057527124,-2868.8047032483914,11574.375673330389
45,2023-12-11,intercept,38.12628866458819,34.881921064786845,41.52237010827827
45,2023-12-11,media:channel_1,8.92421652672814,7.425534468153768,10.418002335027772
45,2023-12-11,media:channel_2,8.603441337673734,6.915512583884274,10.27670953648265
45,2023-12-11,media:channel_3,8.694803825271338,6.960204038374497,10.504647978090745
45,2023-12-11,media:channel_4,8.984610812998831,7.302583209018775,10.794919895881822
